open,high,low,close,tick_volume,spread,real_volume,state_hat_H2,margin_H2,ctx_session_bucket,ctx_state_age,ctx_dist_vwap_atr,ctx_vwap_source,ctx_vwap_anchor,LOOK_FOR_balance_compression,LOOK_FOR_transition_inventory_reset,LOOK_FOR_transition_initiative,LOOK_FOR_trend_orderly_pullback_asia,LOOK_FOR_trend_orderly_pullback_west,LOOK_FOR_trend_overextended,quality_label,quality_label_full,base_state
3912.8,3918.1,3912.2,3912.2,0,0,0,2,0.9947017257822136,ASIA,5,0.7294685990338328,day_anchor_std,server_midnight,0,0,0,1,0,0,UNCLASSIFIED,TREND_UNCLASSIFIED,TREND
3911.9,3913.7,3909.7,3911.1,0,0,0,2,0.9947017257822136,ASIA,5,0.7294685990338328,day_anchor_std,server_midnight,0,0,0,1,0,0,UNCLASSIFIED,TREND_UNCLASSIFIED,TREND
3911.2,3914.7,3907.2,3907.2,0,0,0,2,0.9947017257822136,ASIA,5,0.7294685990338328,day_anchor_std,server_midnight,0,0,0,1,0,0,UNCLASSIFIED,TREND_UNCLASSIFIED,TREND
3907.5,3908.2,3905.0,3907.7,0,0,0,2,0.9947017257822136,ASIA,5,0.7294685990338328,day_anchor_std,server_midnight,0,0,0,1,0,0,UNCLASSIFIED,TREND_UNCLASSIFIED,TREND
3894.1,3897.7,3892.2,3897.7,0,0,0,2,0.9750534024980271,LONDON,7,0.5627546296296108,day_anchor_std,server_midnight,0,0,0,0,1,0,UNCLASSIFIED,TREND_UNCLASSIFIED,TREND
3897.2,3901.5,3889.3,3900.1,0,0,0,2,0.9750534024980271,LONDON,7,0.5627546296296108,day_anchor_std,server_midnight,0,0,0,0,1,0,UNCLASSIFIED,TREND_UNCLASSIFIED,TREND
3900.4,3904.8,3896.2,3904.8,0,0,0,2,0.9750534024980271,LONDON,7,0.5627546296296108,day_anchor_std,server_midnight,0,0,0,0,1,0,UNCLASSIFIED,TREND_UNCLASSIFIED,TREND
3905.3,3915.95,3898.4,3905.0,0,0,0,2,0.9750534024980271,LONDON,7,0.5627546296296108,day_anchor_std,server_midnight,0,0,0,0,1,0,UNCLASSIFIED,TREND_UNCLASSIFIED,TREND
3904.8,3911.15,3896.8,3903.0,0,0,0,2,0.8881115322724417,LONDON,8,1.2178858599725517,day_anchor_std,server_midnight,0,0,0,0,0,1,UNCLASSIFIED,TREND_UNCLASSIFIED,TREND
3903.2,3903.2,3888.1,3891.85,0,0,0,2,0.8881115322724417,LONDON,8,1.2178858599725517,day_anchor_std,server_midnight,0,0,0,0,0,1,UNCLASSIFIED,TREND_UNCLASSIFIED,TREND
3892.1,3902.75,3889.4,3890.35,0,0,0,2,0.8881115322724417,LONDON,8,1.2178858599725517,day_anchor_std,server_midnight,0,0,0,0,0,1,UNCLASSIFIED,TREND_UNCLASSIFIED,TREND
3890.1,3892.8,3885.0,3890.5,0,0,0,2,0.8881115322724417,LONDON,8,1.2178858599725517,day_anchor_std,server_midnight,0,0,0,0,0,1,UNCLASSIFIED,TREND_UNCLASSIFIED,TREND
3890.2,3902.55,3890.2,3895.9,0,0,0,2,0.7519257548561661,NY,9,0.08704974271011524,day_anchor_std,server_midnight,0,0,0,0,1,0,UNCLASSIFIED,TREND_UNCLASSIFIED,TREND
3895.5,3898.5,3891.6,3898.3,0,0,0,2,0.7519257548561661,NY,9,0.08704974271011524,day_anchor_std,server_midnight,0,0,0,0,1,0,UNCLASSIFIED,TREND_UNCLASSIFIED,TREND
