open,high,low,close,tick_volume,spread,real_volume,state_hat_H1,margin_H1,ctx_session_bucket,ctx_state_age,ctx_dist_vwap_atr,ctx_vwap_source,ctx_vwap_anchor,LOOK_FOR_transition_repricing_near_vwap,LOOK_FOR_transition_dislocated_from_vwap,LOOK_FOR_balance_dislocated_from_vwap,quality_label,quality_label_full,base_state
965.0,965.1,964.3,964.4,21,40,0,1,0.9755796149433051,NY,7,0.009003099638538663,day_anchor_std,server_midnight,1,0,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
964.4,964.4,962.7,963.9,64,40,0,1,0.9755796149433051,NY,7,0.009003099638538663,day_anchor_std,server_midnight,1,0,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
963.8,964.3,963.1,963.9,29,40,0,1,0.9755796149433051,NY,7,0.009003099638538663,day_anchor_std,server_midnight,1,0,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
964.0,964.0,962.8,963.0,23,40,0,1,0.47671264906541777,NY,8,0.8722810860374209,day_anchor_std,server_midnight,0,0,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
962.9,963.0,962.2,962.5,16,40,0,1,0.47671264906541777,NY,8,0.8722810860374209,day_anchor_std,server_midnight,0,0,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
962.7,963.1,962.3,962.7,16,40,0,1,0.47671264906541777,NY,8,0.8722810860374209,day_anchor_std,server_midnight,0,0,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
962.6,962.7,961.2,961.65,31,40,0,1,0.47671264906541777,NY,8,0.8722810860374209,day_anchor_std,server_midnight,0,0,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
961.35,961.55,960.2,960.9,45,40,0,1,0.021464283480305713,NY,9,1.0502868211279377,day_anchor_std,server_midnight,0,0,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
961.0,961.8,961.0,961.35,32,40,0,1,0.021464283480305713,NY,9,1.0502868211279377,day_anchor_std,server_midnight,0,0,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
961.3,961.4,960.4,961.1,38,40,0,1,0.021464283480305713,NY,9,1.0502868211279377,day_anchor_std,server_midnight,0,0,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
961.0,961.0,960.1,960.8,25,40,0,1,0.021464283480305713,NY,9,1.0502868211279377,day_anchor_std,server_midnight,0,0,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
960.6,961.2,960.6,960.6,18,40,0,1,0.99802726539481,NY,10,0.11097925150281795,day_anchor_std,server_midnight,1,0,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
960.7,962.2,960.7,962.2,20,40,0,1,0.99802726539481,NY,10,0.11097925150281795,day_anchor_std,server_midnight,1,0,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
962.1,962.7,962.0,962.1,15,40,0,1,0.99802726539481,NY,10,0.11097925150281795,day_anchor_std,server_midnight,1,0,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
962.3,963.2,962.3,963.1,46,40,0,1,0.99802726539481,NY,10,0.11097925150281795,day_anchor_std,server_midnight,1,0,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
963.05,963.1,962.7,962.7,13,40,0,1,0.9744744122009722,NY_PM,11,0.5571870212236371,day_anchor_std,server_midnight,1,0,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
962.65,963.3,961.8,963.3,36,40,0,1,0.9744744122009722,NY_PM,11,0.5571870212236371,day_anchor_std,server_midnight,1,0,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
963.2,963.2,962.0,962.1,37,40,0,1,0.9744744122009722,NY_PM,11,0.5571870212236371,day_anchor_std,server_midnight,1,0,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
961.85,961.95,961.55,961.55,12,120,0,1,0.9744744122009722,NY_PM,11,0.5571870212236371,day_anchor_std,server_midnight,1,0,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
961.45,961.45,960.9,961.1,7,120,0,1,0.03659767746416631,NY_PM,12,0.600767101875202,day_anchor_std,server_midnight,1,0,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
961.0,961.1,961.0,961.1,2,120,0,1,0.03659767746416631,NY_PM,12,0.600767101875202,day_anchor_std,server_midnight,1,0,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
961.2,961.2,961.2,961.2,1,120,0,1,0.03659767746416631,NY_PM,12,0.600767101875202,day_anchor_std,server_midnight,1,0,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
961.4,961.4,961.4,961.4,1,120,0,1,0.03659767746416631,NY_PM,12,0.600767101875202,day_anchor_std,server_midnight,1,0,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
961.7,961.8,961.7,961.8,3,120,0,2,0.28853851687314624,NY_PM,1,0.4959053241974471,day_anchor_std,server_midnight,0,0,0,TREND_STRONG,TREND_STRONG,TREND
961.7,961.7,961.7,961.7,1,120,0,2,0.28853851687314624,NY_PM,1,0.4959053241974471,day_anchor_std,server_midnight,0,0,0,TREND_STRONG,TREND_STRONG,TREND
962.0,962.3,962.0,962.3,3,120,0,2,0.7909881875657945,NY_PM,2,0.26322358625968884,day_anchor_std,server_midnight,0,0,0,UNCLASSIFIED,TREND_UNCLASSIFIED,TREND
962.1,962.2,962.1,962.2,2,120,0,2,0.7909881875657945,NY_PM,2,0.26322358625968884,day_anchor_std,server_midnight,0,0,0,UNCLASSIFIED,TREND_UNCLASSIFIED,TREND
962.1,962.15,962.1,962.15,4,120,0,2,0.7909881875657945,NY_PM,2,0.26322358625968884,day_anchor_std,server_midnight,0,0,0,UNCLASSIFIED,TREND_UNCLASSIFIED,TREND
962.1,962.15,962.1,962.15,4,120,0,2,0.7909881875657945,NY_PM,2,0.26322358625968884,day_anchor_std,server_midnight,0,0,0,UNCLASSIFIED,TREND_UNCLASSIFIED,TREND
963.55,964.0,963.5,964.0,5,50,0,1,0.9981406177443534,NY,1,0.18918918918923375,day_anchor_std,server_midnight,1,0,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
964.0,964.0,962.5,963.7,22,40,0,1,0.9981406177443534,NY,1,0.18918918918923375,day_anchor_std,server_midnight,1,0,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
963.7,964.4,963.0,964.4,31,40,0,1,0.9345250069726537,NY,2,1.1421773456164754,day_anchor_std,server_midnight,0,0,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
964.3,964.6,962.2,962.2,47,40,0,1,0.9345250069726537,NY,2,1.1421773456164754,day_anchor_std,server_midnight,0,0,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
962.7,963.7,959.1,960.1,56,40,0,1,0.9345250069726537,NY,2,1.1421773456164754,day_anchor_std,server_midnight,0,0,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
960.1,960.1,959.0,959.1,32,40,0,1,0.9345250069726537,NY,2,1.1421773456164754,day_anchor_std,server_midnight,0,0,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
959.2,959.2,958.3,959.05,38,40,0,2,0.7540250915288614,NY,1,2.2719301011101773,day_anchor_std,server_midnight,0,0,0,TREND_STRONG,TREND_STRONG,TREND
959.1,959.7,958.55,958.55,39,40,0,2,0.7540250915288614,NY,1,2.2719301011101773,day_anchor_std,server_midnight,0,0,0,TREND_STRONG,TREND_STRONG,TREND
958.45,958.6,956.8,956.95,53,40,0,2,0.7540250915288614,NY,1,2.2719301011101773,day_anchor_std,server_midnight,0,0,0,TREND_STRONG,TREND_STRONG,TREND
957.0,957.5,954.6,954.8,44,40,0,2,0.7540250915288614,NY,1,2.2719301011101773,day_anchor_std,server_midnight,0,0,0,TREND_STRONG,TREND_STRONG,TREND
954.9,955.0,952.8,952.8,31,40,0,1,0.005003517876828623,NY,1,2.193449897325273,day_anchor_std,server_midnight,0,1,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
952.8,954.3,952.8,953.3,28,40,0,1,0.005003517876828623,NY,1,2.193449897325273,day_anchor_std,server_midnight,0,1,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
953.25,954.2,952.2,952.4,30,40,0,1,0.005003517876828623,NY,1,2.193449897325273,day_anchor_std,server_midnight,0,1,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
952.8,954.8,952.8,953.7,30,40,0,1,0.005003517876828623,NY,1,2.193449897325273,day_anchor_std,server_midnight,0,1,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
953.6,954.2,952.6,952.6,27,40,0,2,0.6572968816073532,NY,1,2.2516660961416486,day_anchor_std,server_midnight,0,0,0,TREND_STRONG,TREND_STRONG,TREND
952.4,952.5,951.3,951.3,30,40,0,2,0.6572968816073532,NY,1,2.2516660961416486,day_anchor_std,server_midnight,0,0,0,TREND_STRONG,TREND_STRONG,TREND
951.0,952.1,950.4,952.0,37,40,0,2,0.6572968816073532,NY,1,2.2516660961416486,day_anchor_std,server_midnight,0,0,0,TREND_STRONG,TREND_STRONG,TREND
951.9,953.1,951.7,952.3,28,40,0,2,0.6572968816073532,NY,1,2.2516660961416486,day_anchor_std,server_midnight,0,0,0,TREND_STRONG,TREND_STRONG,TREND
952.5,953.5,952.5,953.4,26,40,0,2,0.9251745527206819,NY_PM,2,2.0351652859600557,day_anchor_std,server_midnight,0,0,0,TREND_STRONG,TREND_STRONG,TREND
953.35,953.4,952.4,952.4,26,40,0,2,0.9251745527206819,NY_PM,2,2.0351652859600557,day_anchor_std,server_midnight,0,0,0,TREND_STRONG,TREND_STRONG,TREND
952.45,952.55,951.0,951.25,28,50,0,2,0.9251745527206819,NY_PM,2,2.0351652859600557,day_anchor_std,server_midnight,0,0,0,TREND_STRONG,TREND_STRONG,TREND
951.1,952.6,951.1,952.6,15,120,0,2,0.9251745527206819,NY_PM,2,2.0351652859600557,day_anchor_std,server_midnight,0,0,0,TREND_STRONG,TREND_STRONG,TREND
952.4,952.4,952.4,952.4,1,120,0,1,0.9985208429493383,NY_PM,1,2.0671207199786292,day_anchor_std,server_midnight,0,1,0,TRANSITION_NOISY,TRANSITION_NOISY,TRANSITION
952.0,952.0,951.4,951.4,4,120,0,1,0.9985208429493383,NY_PM,1,2.0671207199786292,day_anchor_std,server_midnight,0,1,0,TRANSITION_NOISY,TRANSITION_NOISY,TRANSITION
951.7,951.9,951.7,951.9,2,120,0,1,0.9985208429493383,NY_PM,1,2.0671207199786292,day_anchor_std,server_midnight,0,1,0,TRANSITION_NOISY,TRANSITION_NOISY,TRANSITION
951.4,952.4,951.4,952.4,3,120,0,1,0.9985208429493383,NY_PM,1,2.0671207199786292,day_anchor_std,server_midnight,0,1,0,TRANSITION_NOISY,TRANSITION_NOISY,TRANSITION
952.4,952.7,952.4,952.7,3,120,0,1,0.9895449260048735,NY_PM,2,2.308703682045177,day_anchor_std,server_midnight,0,1,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
952.6,952.6,952.6,952.6,1,120,0,1,0.9895449260048735,NY_PM,2,2.308703682045177,day_anchor_std,server_midnight,0,1,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
952.6,952.6,952.4,952.4,2,120,0,1,0.9895449260048735,NY_PM,2,2.308703682045177,day_anchor_std,server_midnight,0,1,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
951.9,951.9,951.8,951.9,3,120,0,1,0.9895449260048735,NY_PM,2,2.308703682045177,day_anchor_std,server_midnight,0,1,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
951.6,951.6,951.0,951.0,4,120,0,1,0.9932313481046914,NY_PM,3,2.838423651928144,day_anchor_std,server_midnight,0,1,0,TRANSITION_NOISY,TRANSITION_NOISY,TRANSITION
951.1,951.1,950.05,950.05,9,120,0,1,0.9932313481046914,NY_PM,3,2.838423651928144,day_anchor_std,server_midnight,0,1,0,TRANSITION_NOISY,TRANSITION_NOISY,TRANSITION
