open,high,low,close,tick_volume,spread,real_volume,state_hat_H2,margin_H2,ctx_session_bucket,ctx_state_age,ctx_dist_vwap_atr,ctx_vwap_source,ctx_vwap_anchor,LOOK_FOR_balance_compression,LOOK_FOR_transition_inventory_reset,LOOK_FOR_transition_initiative,LOOK_FOR_trend_orderly_pullback_asia,LOOK_FOR_trend_orderly_pullback_west,LOOK_FOR_trend_overextended,quality_label,quality_label_full,base_state
5028.6,5036.45,5028.4,5036.05,0,0,0,2,0.9773074477098387,LONDON,5,2.2611570247934725,day_anchor_std,server_midnight,0,0,0,0,0,0,TREND_STRONG,TREND_STRONG,TREND
5036.1,5044.85,5033.9,5044.35,0,0,0,2,0.9773074477098387,LONDON,5,2.2611570247934725,day_anchor_std,server_midnight,0,0,0,0,0,0,TREND_STRONG,TREND_STRONG,TREND
5044.4,5050.4,5044.05,5048.45,0,0,0,2,0.9773074477098387,LONDON,5,2.2611570247934725,day_anchor_std,server_midnight,0,0,0,0,0,0,TREND_STRONG,TREND_STRONG,TREND
5048.6,5049.95,5042.55,5044.7,0,0,0,1,0.6740094614184167,NY,1,0.7550392767156435,day_anchor_std,server_midnight,0,0,0,0,0,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
5044.85,5047.6,5041.95,5047.45,0,0,0,1,0.6740094614184167,NY,1,0.7550392767156435,day_anchor_std,server_midnight,0,0,0,0,0,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
5047.6,5049.7,5040.45,5041.0,0,0,0,1,0.6740094614184167,NY,1,0.7550392767156435,day_anchor_std,server_midnight,0,0,0,0,0,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
5041.0,5041.35,5032.15,5035.95,0,0,0,1,0.6740094614184167,NY,1,0.7550392767156435,day_anchor_std,server_midnight,0,0,0,0,0,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
5036.1,5036.95,5017.85,5025.95,0,0,0,1,0.832078299905161,NY,2,0.5094970695633322,day_anchor_std,server_midnight,0,0,0,0,0,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
5026.05,5028.15,5019.45,5021.15,0,0,0,1,0.832078299905161,NY,2,0.5094970695633322,day_anchor_std,server_midnight,0,0,0,0,0,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
5020.95,5026.45,5020.35,5024.45,0,0,0,1,0.832078299905161,NY,2,0.5094970695633322,day_anchor_std,server_midnight,0,0,0,0,0,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
5024.55,5027.65,5020.95,5025.65,0,0,0,1,0.832078299905161,NY,2,0.5094970695633322,day_anchor_std,server_midnight,0,0,0,0,0,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
5025.35,5026.15,5015.55,5017.95,0,0,0,1,0.7227620564209762,NY_PM,3,1.1924805531546971,day_anchor_std,server_midnight,0,0,0,0,0,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
5017.85,5020.05,5017.05,5020.05,0,0,0,1,0.7227620564209762,NY_PM,3,1.1924805531546971,day_anchor_std,server_midnight,0,0,0,0,0,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
5018.85,5020.05,5015.85,5019.05,0,0,0,1,0.9375237774314161,NY_PM,4,1.5561914105079122,day_anchor_std,server_midnight,0,0,0,0,0,0,TRANSITION_NOISY,TRANSITION_NOISY,TRANSITION
5019.05,5021.05,5018.85,5019.55,0,0,0,1,0.9375237774314161,NY_PM,4,1.5561914105079122,day_anchor_std,server_midnight,0,0,0,0,0,0,TRANSITION_NOISY,TRANSITION_NOISY,TRANSITION
5019.85,5020.05,5015.55,5017.05,0,0,0,1,0.9375237774314161,NY_PM,4,1.5561914105079122,day_anchor_std,server_midnight,0,0,0,0,0,0,TRANSITION_NOISY,TRANSITION_NOISY,TRANSITION
5017.25,5018.05,5016.05,5017.35,0,0,0,1,0.9375237774314161,NY_PM,4,1.5561914105079122,day_anchor_std,server_midnight,0,0,0,0,0,0,TRANSITION_NOISY,TRANSITION_NOISY,TRANSITION
5017.3,5017.8,5016.3,5016.75,0,0,0,0,0.8401209641647673,NY_PM,1,1.3296478908312104,day_anchor_std,server_midnight,0,0,0,0,0,0,UNCLASSIFIED,BALANCE_UNCLASSIFIED,BALANCE
5016.75,5017.75,5016.5,5017.3,0,0,0,0,0.8401209641647673,NY_PM,1,1.3296478908312104,day_anchor_std,server_midnight,0,0,0,0,0,0,UNCLASSIFIED,BALANCE_UNCLASSIFIED,BALANCE
5017.3,5018.0,5016.5,5018.0,0,0,0,0,0.8401209641647673,NY_PM,1,1.3296478908312104,day_anchor_std,server_midnight,0,0,0,0,0,0,UNCLASSIFIED,BALANCE_UNCLASSIFIED,BALANCE
5018.15,5019.35,5018.0,5019.0,0,0,0,0,0.8401209641647673,NY_PM,1,1.3296478908312104,day_anchor_std,server_midnight,0,0,0,0,0,0,UNCLASSIFIED,BALANCE_UNCLASSIFIED,BALANCE
5019.15,5019.3,5018.0,5018.5,0,0,0,0,0.9020121453656345,ASIA,2,0.0856269113150265,day_anchor_std,server_midnight,1,0,0,0,0,0,UNCLASSIFIED,BALANCE_UNCLASSIFIED,BALANCE
5018.35,5018.35,5016.5,5016.8,0,0,0,0,0.9020121453656345,ASIA,2,0.0856269113150265,day_anchor_std,server_midnight,1,0,0,0,0,0,UNCLASSIFIED,BALANCE_UNCLASSIFIED,BALANCE
5016.8,5017.5,5016.5,5017.5,0,0,0,0,0.9020121453656345,ASIA,2,0.0856269113150265,day_anchor_std,server_midnight,1,0,0,0,0,0,UNCLASSIFIED,BALANCE_UNCLASSIFIED,BALANCE
5017.4,5017.5,5016.3,5016.8,0,0,0,0,0.9020121453656345,ASIA,2,0.0856269113150265,day_anchor_std,server_midnight,1,0,0,0,0,0,UNCLASSIFIED,BALANCE_UNCLASSIFIED,BALANCE
5016.8,5019.0,5016.8,5019.0,0,0,0,0,0.9268536092561894,ASIA,3,0.32550930026561803,day_anchor_std,server_midnight,1,0,0,0,0,0,BALANCE_LEAKING,BALANCE_LEAKING,BALANCE
5018.8,5019.0,5018.0,5018.0,0,0,0,0,0.9268536092561894,ASIA,3,0.32550930026561803,day_anchor_std,server_midnight,1,0,0,0,0,0,BALANCE_LEAKING,BALANCE_LEAKING,BALANCE
5018.3,5022.8,5018.25,5022.5,0,0,0,0,0.9268536092561894,ASIA,3,0.32550930026561803,day_anchor_std,server_midnight,1,0,0,0,0,0,BALANCE_LEAKING,BALANCE_LEAKING,BALANCE
5022.5,5023.3,5021.0,5021.55,0,0,0,0,0.9268536092561894,ASIA,3,0.32550930026561803,day_anchor_std,server_midnight,1,0,0,0,0,0,BALANCE_LEAKING,BALANCE_LEAKING,BALANCE
5021.55,5021.8,5020.25,5021.55,0,0,0,1,0.9758376279274562,ASIA,1,0.8852604097526596,day_anchor_std,server_midnight,0,0,1,0,0,0,TRANSITION_NOISY,TRANSITION_NOISY,TRANSITION
5022.3,5023.5,5020.5,5023.5,0,0,0,1,0.9758376279274562,ASIA,1,0.8852604097526596,day_anchor_std,server_midnight,0,0,1,0,0,0,TRANSITION_NOISY,TRANSITION_NOISY,TRANSITION
5023.8,5024.0,5018.0,5018.0,0,0,0,1,0.9758376279274562,ASIA,1,0.8852604097526596,day_anchor_std,server_midnight,0,0,1,0,0,0,TRANSITION_NOISY,TRANSITION_NOISY,TRANSITION
5018.05,5018.05,5008.3,5009.3,0,0,0,1,0.9758376279274562,ASIA,1,0.8852604097526596,day_anchor_std,server_midnight,0,0,1,0,0,0,TRANSITION_NOISY,TRANSITION_NOISY,TRANSITION
5009.5,5012.35,5008.0,5009.5,0,0,0,1,0.9873601606632502,ASIA,2,0.996601208459154,day_anchor_std,server_midnight,0,0,0,0,0,0,TRANSITION_NOISY,TRANSITION_NOISY,TRANSITION
5009.5,5010.55,5006.5,5008.85,0,0,0,1,0.9873601606632502,ASIA,2,0.996601208459154,day_anchor_std,server_midnight,0,0,0,0,0,0,TRANSITION_NOISY,TRANSITION_NOISY,TRANSITION
5008.8,5009.85,5005.0,5006.5,0,0,0,1,0.9873601606632502,ASIA,2,0.996601208459154,day_anchor_std,server_midnight,0,0,0,0,0,0,TRANSITION_NOISY,TRANSITION_NOISY,TRANSITION
5006.35,5009.35,5003.8,5006.35,0,0,0,1,0.9873601606632502,ASIA,2,0.996601208459154,day_anchor_std,server_midnight,0,0,0,0,0,0,TRANSITION_NOISY,TRANSITION_NOISY,TRANSITION
5006.5,5009.05,5005.8,5007.8,0,0,0,1,0.9678111667332266,LONDON,3,0.9411994625625969,day_anchor_std,server_midnight,0,0,0,0,0,0,TRANSITION_NOISY,TRANSITION_NOISY,TRANSITION
5007.55,5007.55,5004.55,5005.3,0,0,0,1,0.9678111667332266,LONDON,3,0.9411994625625969,day_anchor_std,server_midnight,0,0,0,0,0,0,TRANSITION_NOISY,TRANSITION_NOISY,TRANSITION
5005.55,5005.8,5001.3,5003.55,0,0,0,1,0.9678111667332266,LONDON,3,0.9411994625625969,day_anchor_std,server_midnight,0,0,0,0,0,0,TRANSITION_NOISY,TRANSITION_NOISY,TRANSITION
5003.55,5007.0,5002.55,5005.5,0,0,0,1,0.9678111667332266,LONDON,3,0.9411994625625969,day_anchor_std,server_midnight,0,0,0,0,0,0,TRANSITION_NOISY,TRANSITION_NOISY,TRANSITION
5005.55,5009.9,5004.55,5007.4,0,0,0,1,0.9943656140150444,LONDON,4,4.095385674931151,day_anchor_std,server_midnight,0,0,1,0,0,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
5007.7,5011.95,4959.35,4961.85,0,0,0,1,0.9943656140150444,LONDON,4,4.095385674931151,day_anchor_std,server_midnight,0,0,1,0,0,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
4962.15,4962.15,4951.45,4958.65,0,0,0,1,0.9943656140150444,LONDON,4,4.095385674931151,day_anchor_std,server_midnight,0,0,1,0,0,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
4958.65,4965.45,4949.95,4951.45,0,0,0,1,0.9943656140150444,LONDON,4,4.095385674931151,day_anchor_std,server_midnight,0,0,1,0,0,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
4951.35,4962.2,4945.45,4962.2,0,0,0,1,0.9966660327254768,LONDON,5,2.57532347504629,day_anchor_std,server_midnight,0,0,0,0,0,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
4962.15,4965.75,4958.2,4958.55,0,0,0,1,0.9966660327254768,LONDON,5,2.57532347504629,day_anchor_std,server_midnight,0,0,0,0,0,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
4958.85,4970.3,4958.8,4968.95,0,0,0,1,0.9966660327254768,LONDON,5,2.57532347504629,day_anchor_std,server_midnight,0,0,0,0,0,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
4968.85,4971.55,4962.85,4963.95,0,0,0,1,0.9966660327254768,LONDON,5,2.57532347504629,day_anchor_std,server_midnight,0,0,0,0,0,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
4963.9,4964.65,4956.8,4958.1,0,0,0,1,0.9936690421549557,NY,6,3.1240768896612,day_anchor_std,server_midnight,0,0,0,0,0,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
4958.15,4966.1,4954.35,4955.9,0,0,0,1,0.9936690421549557,NY,6,3.1240768896612,day_anchor_std,server_midnight,0,0,0,0,0,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
4955.85,4957.4,4953.05,4954.95,0,0,0,1,0.9936690421549557,NY,6,3.1240768896612,day_anchor_std,server_midnight,0,0,0,0,0,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
4954.75,4955.55,4946.5,4948.5,0,0,0,1,0.9936690421549557,NY,6,3.1240768896612,day_anchor_std,server_midnight,0,0,0,0,0,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
4948.55,4948.55,4930.55,4933.75,0,0,0,2,0.9941656128706058,NY,1,2.413707482206369,day_anchor_std,server_midnight,0,0,0,0,0,0,UNCLASSIFIED,TREND_UNCLASSIFIED,TREND
4933.65,4942.05,4923.55,4926.85,0,0,0,2,0.9941656128706058,NY,1,2.413707482206369,day_anchor_std,server_midnight,0,0,0,0,0,0,UNCLASSIFIED,TREND_UNCLASSIFIED,TREND
4926.75,4928.15,4920.55,4926.05,0,0,0,2,0.9941656128706058,NY,1,2.413707482206369,day_anchor_std,server_midnight,0,0,0,0,0,0,UNCLASSIFIED,TREND_UNCLASSIFIED,TREND
4926.2,4955.45,4924.75,4954.75,0,0,0,2,0.9941656128706058,NY,1,2.413707482206369,day_anchor_std,server_midnight,0,0,0,0,0,0,UNCLASSIFIED,TREND_UNCLASSIFIED,TREND
4955.25,4955.95,4951.45,4953.55,0,0,0,2,0.9929340798143101,NY_PM,2,2.2386488264970854,day_anchor_std,server_midnight,0,0,0,0,0,0,UNCLASSIFIED,TREND_UNCLASSIFIED,TREND
4953.7,4957.05,4953.3,4956.8,0,0,0,2,0.9929340798143101,NY_PM,2,2.2386488264970854,day_anchor_std,server_midnight,0,0,0,0,0,0,UNCLASSIFIED,TREND_UNCLASSIFIED,TREND
4957.95,4958.45,4953.65,4955.15,0,0,0,2,0.9984898042612388,NY_PM,3,2.2930021650059476,day_anchor_std,server_midnight,0,0,0,0,0,0,UNCLASSIFIED,TREND_UNCLASSIFIED,TREND
4955.15,4956.95,4954.65,4955.95,0,0,0,2,0.9984898042612388,NY_PM,3,2.2930021650059476,day_anchor_std,server_midnight,0,0,0,0,0,0,UNCLASSIFIED,TREND_UNCLASSIFIED,TREND
4955.95,4955.95,4952.45,4953.15,0,0,0,2,0.9984898042612388,NY_PM,3,2.2930021650059476,day_anchor_std,server_midnight,0,0,0,0,0,0,UNCLASSIFIED,TREND_UNCLASSIFIED,TREND
4953.45,4956.45,4952.65,4955.65,0,0,0,2,0.9984898042612388,NY_PM,3,2.2930021650059476,day_anchor_std,server_midnight,0,0,0,0,0,0,UNCLASSIFIED,TREND_UNCLASSIFIED,TREND
4955.65,4955.95,4952.15,4953.95,0,0,0,2,0.9977217703437722,NY_PM,4,2.355688622754542,day_anchor_std,server_midnight,0,0,0,0,0,0,UNCLASSIFIED,TREND_UNCLASSIFIED,TREND
4953.65,4955.45,4952.15,4954.95,0,0,0,2,0.9977217703437722,NY_PM,4,2.355688622754542,day_anchor_std,server_midnight,0,0,0,0,0,0,UNCLASSIFIED,TREND_UNCLASSIFIED,TREND
4954.95,4956.65,4954.65,4955.95,0,0,0,2,0.9977217703437722,NY_PM,4,2.355688622754542,day_anchor_std,server_midnight,0,0,0,0,0,0,UNCLASSIFIED,TREND_UNCLASSIFIED,TREND
4955.65,4955.65,4952.95,4953.65,0,0,0,2,0.9977217703437722,NY_PM,4,2.355688622754542,day_anchor_std,server_midnight,0,0,0,0,0,0,UNCLASSIFIED,TREND_UNCLASSIFIED,TREND
4953.65,4954.45,4953.15,4954.45,0,0,0,1,0.9937933159524869,ASIA,1,0.03173832078371314,day_anchor_std,server_midnight,0,0,0,0,0,0,TRANSITION_NOISY,TRANSITION_NOISY,TRANSITION
4954.15,4954.45,4952.65,4953.45,0,0,0,1,0.9937933159524869,ASIA,1,0.03173832078371314,day_anchor_std,server_midnight,0,0,0,0,0,0,TRANSITION_NOISY,TRANSITION_NOISY,TRANSITION
4953.45,4953.65,4952.65,4952.95,0,0,0,1,0.9937933159524869,ASIA,1,0.03173832078371314,day_anchor_std,server_midnight,0,0,0,0,0,0,TRANSITION_NOISY,TRANSITION_NOISY,TRANSITION
4953.15,4955.25,4952.65,4954.65,0,0,0,1,0.9937933159524869,ASIA,1,0.03173832078371314,day_anchor_std,server_midnight,0,0,0,0,0,0,TRANSITION_NOISY,TRANSITION_NOISY,TRANSITION
4954.65,4955.95,4954.45,4955.65,0,0,0,1,0.9914139370623537,ASIA,2,0.21867954911434717,day_anchor_std,server_midnight,0,0,0,0,0,0,TRANSITION_NOISY,TRANSITION_NOISY,TRANSITION
4955.65,4957.15,4955.45,4955.45,0,0,0,1,0.9914139370623537,ASIA,2,0.21867954911434717,day_anchor_std,server_midnight,0,0,0,0,0,0,TRANSITION_NOISY,TRANSITION_NOISY,TRANSITION
4955.45,4958.15,4955.45,4957.65,0,0,0,1,0.9914139370623537,ASIA,2,0.21867954911434717,day_anchor_std,server_midnight,0,0,0,0,0,0,TRANSITION_NOISY,TRANSITION_NOISY,TRANSITION
4957.65,4958.65,4957.15,4958.65,0,0,0,1,0.9914139370623537,ASIA,2,0.21867954911434717,day_anchor_std,server_midnight,0,0,0,0,0,0,TRANSITION_NOISY,TRANSITION_NOISY,TRANSITION
4958.45,4964.75,4957.65,4963.7,0,0,0,1,0.9287473498522997,ASIA,3,0.5324191767454588,day_anchor_std,server_midnight,0,0,0,0,0,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
4964.0,4964.55,4962.0,4963.75,0,0,0,1,0.9287473498522997,ASIA,3,0.5324191767454588,day_anchor_std,server_midnight,0,0,0,0,0,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
4963.55,4970.0,4962.95,4969.2,0,0,0,1,0.9287473498522997,ASIA,3,0.5324191767454588,day_anchor_std,server_midnight,0,0,0,0,0,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
4969.05,4969.2,4963.65,4966.15,0,0,0,1,0.9287473498522997,ASIA,3,0.5324191767454588,day_anchor_std,server_midnight,0,0,0,0,0,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
4966.15,4971.95,4965.4,4971.15,0,0,0,1,0.919390020676282,ASIA,4,0.9167041366906415,day_anchor_std,server_midnight,0,0,0,0,0,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
4971.15,4977.95,4969.9,4977.4,0,0,0,1,0.919390020676282,ASIA,4,0.9167041366906415,day_anchor_std,server_midnight,0,0,0,0,0,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
4977.4,4977.65,4972.95,4973.65,0,0,0,1,0.919390020676282,ASIA,4,0.9167041366906415,day_anchor_std,server_midnight,0,0,0,0,0,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
4973.45,4976.45,4972.45,4975.15,0,0,0,1,0.919390020676282,ASIA,4,0.9167041366906415,day_anchor_std,server_midnight,0,0,0,0,0,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
4975.2,4975.45,4971.95,4972.95,0,0,0,1,0.9350214849003241,LONDON,5,0.9222400000000412,day_anchor_std,server_midnight,0,0,0,0,0,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
4973.15,4977.45,4969.4,4977.45,0,0,0,1,0.9350214849003241,LONDON,5,0.9222400000000412,day_anchor_std,server_midnight,0,0,0,0,0,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
4977.35,4981.45,4976.65,4978.15,0,0,0,1,0.9350214849003241,LONDON,5,0.9222400000000412,day_anchor_std,server_midnight,0,0,0,0,0,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
4978.4,4979.15,4975.65,4976.95,0,0,0,1,0.9350214849003241,LONDON,5,0.9222400000000412,day_anchor_std,server_midnight,0,0,0,0,0,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
4977.15,4983.65,4975.1,4976.65,0,0,0,2,0.7562884443498605,LONDON,1,1.0481292642675777,day_anchor_std,server_midnight,0,0,0,0,0,0,TREND_STRONG,TREND_STRONG,TREND
4976.15,4981.95,4974.6,4976.65,0,0,0,2,0.7562884443498605,LONDON,1,1.0481292642675777,day_anchor_std,server_midnight,0,0,0,0,0,0,TREND_STRONG,TREND_STRONG,TREND
4976.65,4981.2,4974.6,4980.8,0,0,0,2,0.7562884443498605,LONDON,1,1.0481292642675777,day_anchor_std,server_midnight,0,0,0,0,0,0,TREND_STRONG,TREND_STRONG,TREND
4980.8,4985.7,4970.35,4981.2,0,0,0,2,0.7562884443498605,LONDON,1,1.0481292642675777,day_anchor_std,server_midnight,0,0,0,0,0,0,TREND_STRONG,TREND_STRONG,TREND
4982.4,4992.55,4978.35,4989.9,0,0,0,1,0.9312850547186516,LONDON,1,0.09828711256119764,day_anchor_std,server_midnight,0,0,0,0,0,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
4990.15,4991.7,4973.35,4973.4,0,0,0,1,0.9312850547186516,LONDON,1,0.09828711256119764,day_anchor_std,server_midnight,0,0,0,0,0,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
4973.35,4976.95,4965.15,4976.25,0,0,0,1,0.9312850547186516,LONDON,1,0.09828711256119764,day_anchor_std,server_midnight,0,0,0,0,0,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
4976.35,4976.95,4966.95,4966.95,0,0,0,1,0.9312850547186516,LONDON,1,0.09828711256119764,day_anchor_std,server_midnight,0,0,0,0,0,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
4967.15,4973.55,4957.55,4973.55,0,0,0,2,0.725087160091177,NY,1,0.8834400695762533,day_anchor_std,server_midnight,0,0,0,0,0,0,TREND_STRONG,TREND_STRONG,TREND
4973.65,4976.8,4971.8,4975.85,0,0,0,2,0.725087160091177,NY,1,0.8834400695762533,day_anchor_std,server_midnight,0,0,0,0,0,0,TREND_STRONG,TREND_STRONG,TREND
4975.85,4978.75,4967.95,4973.05,0,0,0,2,0.725087160091177,NY,1,0.8834400695762533,day_anchor_std,server_midnight,0,0,0,0,0,0,TREND_STRONG,TREND_STRONG,TREND
4973.35,4985.15,4972.5,4979.75,0,0,0,2,0.725087160091177,NY,1,0.8834400695762533,day_anchor_std,server_midnight,0,0,0,0,0,0,TREND_STRONG,TREND_STRONG,TREND
4979.95,4981.8,4966.25,4980.85,0,0,0,2,0.987593989482379,NY,2,1.951322275512977,day_anchor_std,server_midnight,0,0,0,0,0,0,TREND_STRONG,TREND_STRONG,TREND
4980.9,4984.55,4978.15,4982.75,0,0,0,2,0.987593989482379,NY,2,1.951322275512977,day_anchor_std,server_midnight,0,0,0,0,0,0,TREND_STRONG,TREND_STRONG,TREND
4983.0,4994.85,4979.45,4992.45,0,0,0,2,0.987593989482379,NY,2,1.951322275512977,day_anchor_std,server_midnight,0,0,0,0,0,0,TREND_STRONG,TREND_STRONG,TREND
4992.45,5003.95,4988.0,4999.55,0,0,0,2,0.987593989482379,NY,2,1.951322275512977,day_anchor_std,server_midnight,0,0,0,0,0,0,TREND_STRONG,TREND_STRONG,TREND
4999.05,5005.75,4997.3,5005.45,0,0,0,2,0.5207478401586058,NY_PM,3,2.086261579525923,day_anchor_std,server_midnight,0,0,0,0,0,0,TREND_STRONG,TREND_STRONG,TREND
5005.4,5006.8,5001.65,5002.05,0,0,0,2,0.5207478401586058,NY_PM,3,2.086261579525923,day_anchor_std,server_midnight,0,0,0,0,0,0,TREND_STRONG,TREND_STRONG,TREND
5001.1,5002.85,5000.75,5002.45,0,0,0,2,0.8795483730440723,NY_PM,4,2.1567219152855013,day_anchor_std,server_midnight,0,0,0,0,0,0,TREND_STRONG,TREND_STRONG,TREND
5002.45,5003.05,5001.95,5002.45,0,0,0,2,0.8795483730440723,NY_PM,4,2.1567219152855013,day_anchor_std,server_midnight,0,0,0,0,0,0,TREND_STRONG,TREND_STRONG,TREND
5002.45,5002.45,4999.95,5000.25,0,0,0,2,0.8795483730440723,NY_PM,4,2.1567219152855013,day_anchor_std,server_midnight,0,0,0,0,0,0,TREND_STRONG,TREND_STRONG,TREND
5000.15,5000.95,4999.45,4999.75,0,0,0,2,0.8795483730440723,NY_PM,4,2.1567219152855013,day_anchor_std,server_midnight,0,0,0,0,0,0,TREND_STRONG,TREND_STRONG,TREND
4999.95,4999.95,4997.4,4997.4,0,0,0,2,0.7455173472201052,NY_PM,5,2.1687578804933616,day_anchor_std,server_midnight,0,0,0,0,0,0,TREND_STRONG,TREND_STRONG,TREND
4996.65,4997.2,4996.45,4996.85,0,0,0,2,0.7455173472201052,NY_PM,5,2.1687578804933616,day_anchor_std,server_midnight,0,0,0,0,0,0,TREND_STRONG,TREND_STRONG,TREND
4996.6,4998.6,4996.1,4998.35,0,0,0,2,0.7455173472201052,NY_PM,5,2.1687578804933616,day_anchor_std,server_midnight,0,0,0,0,0,0,TREND_STRONG,TREND_STRONG,TREND
4998.25,5001.35,4998.1,5001.1,0,0,0,2,0.7455173472201052,NY_PM,5,2.1687578804933616,day_anchor_std,server_midnight,0,0,0,0,0,0,TREND_STRONG,TREND_STRONG,TREND
5001.35,5002.75,5001.1,5001.6,0,0,0,2,0.642546602327053,ASIA,6,0.0026432549797372317,day_anchor_std,server_midnight,0,0,0,1,0,0,TREND_STRONG,TREND_STRONG,TREND
5001.85,5002.6,5001.35,5001.6,0,0,0,2,0.642546602327053,ASIA,6,0.0026432549797372317,day_anchor_std,server_midnight,0,0,0,1,0,0,TREND_STRONG,TREND_STRONG,TREND
5001.35,5002.35,5000.85,5002.1,0,0,0,2,0.642546602327053,ASIA,6,0.0026432549797372317,day_anchor_std,server_midnight,0,0,0,1,0,0,TREND_STRONG,TREND_STRONG,TREND
5002.35,5002.35,5001.1,5001.85,0,0,0,2,0.642546602327053,ASIA,6,0.0026432549797372317,day_anchor_std,server_midnight,0,0,0,1,0,0,TREND_STRONG,TREND_STRONG,TREND
5002.1,5003.6,5001.35,5003.6,0,0,0,2,0.6164018108803181,ASIA,7,0.29736010410857483,day_anchor_std,server_midnight,0,0,0,1,0,0,TREND_STRONG,TREND_STRONG,TREND
5003.35,5003.6,5002.1,5002.6,0,0,0,2,0.6164018108803181,ASIA,7,0.29736010410857483,day_anchor_std,server_midnight,0,0,0,1,0,0,TREND_STRONG,TREND_STRONG,TREND
5002.6,5003.35,5000.6,5002.75,0,0,0,2,0.6164018108803181,ASIA,7,0.29736010410857483,day_anchor_std,server_midnight,0,0,0,1,0,0,TREND_STRONG,TREND_STRONG,TREND
5002.5,5007.85,5002.35,5007.35,0,0,0,2,0.6164018108803181,ASIA,7,0.29736010410857483,day_anchor_std,server_midnight,0,0,0,1,0,0,TREND_STRONG,TREND_STRONG,TREND
5007.35,5011.35,5006.35,5011.35,0,0,0,2,0.7903389459349442,ASIA,8,0.6173241645554386,day_anchor_std,server_midnight,0,0,0,1,0,0,TREND_STRONG,TREND_STRONG,TREND
5011.1,5011.6,5008.6,5008.6,0,0,0,2,0.7903389459349442,ASIA,8,0.6173241645554386,day_anchor_std,server_midnight,0,0,0,1,0,0,TREND_STRONG,TREND_STRONG,TREND
5008.5,5013.85,5008.35,5013.5,0,0,0,2,0.7903389459349442,ASIA,8,0.6173241645554386,day_anchor_std,server_midnight,0,0,0,1,0,0,TREND_STRONG,TREND_STRONG,TREND
5013.5,5013.85,5011.1,5013.6,0,0,0,2,0.7903389459349442,ASIA,8,0.6173241645554386,day_anchor_std,server_midnight,0,0,0,1,0,0,TREND_STRONG,TREND_STRONG,TREND
5013.35,5013.35,5008.5,5010.35,0,0,0,1,0.9457415510322857,ASIA,1,0.1753119429590381,day_anchor_std,server_midnight,0,0,0,0,0,0,TRANSITION_NOISY,TRANSITION_NOISY,TRANSITION
5010.25,5010.85,5008.1,5009.85,0,0,0,1,0.9457415510322857,ASIA,1,0.1753119429590381,day_anchor_std,server_midnight,0,0,0,0,0,0,TRANSITION_NOISY,TRANSITION_NOISY,TRANSITION
