open,high,low,close,tick_volume,spread,real_volume,state_hat_H2,margin_H2,ctx_session_bucket,ctx_state_age,ctx_dist_vwap_atr,ctx_vwap_source,ctx_vwap_anchor,LOOK_FOR_balance_overnight_compression,LOOK_FOR_transition_repricing_london,LOOK_FOR_transition_repricing_ny,LOOK_FOR_trend_pullback_asia,quality_label,quality_label_full,base_state
5866.85,5866.85,5832.8,5851.35,0,0,0,1,0.9972634421241593,NY,10,,day_anchor_std,server_midnight,0,0,0,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
5851.6,5853.6,5833.75,5848.65,0,0,0,1,0.9972634421241593,NY,10,,day_anchor_std,server_midnight,0,0,0,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
5848.4,5849.0,5830.2,5843.95,0,0,0,1,0.9972634421241593,NY,10,,day_anchor_std,server_midnight,0,0,0,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
5844.05,5857.95,5839.0,5855.75,0,0,0,0,0.9849969869174399,NY,1,,day_anchor_std,server_midnight,0,0,0,0,BALANCE_COMPRESSING,BALANCE_COMPRESSING,BALANCE
5855.75,5863.05,5841.9,5843.4,0,0,0,0,0.9849969869174399,NY,1,,day_anchor_std,server_midnight,0,0,0,0,BALANCE_COMPRESSING,BALANCE_COMPRESSING,BALANCE
5843.25,5869.15,5843.25,5865.75,0,0,0,0,0.9849969869174399,NY,1,,day_anchor_std,server_midnight,0,0,0,0,BALANCE_COMPRESSING,BALANCE_COMPRESSING,BALANCE
5866.15,5874.9,5857.05,5868.45,0,0,0,0,0.9849969869174399,NY,1,,day_anchor_std,server_midnight,0,0,0,0,BALANCE_COMPRESSING,BALANCE_COMPRESSING,BALANCE
5868.6,5876.3,5868.6,5876.05,0,0,0,0,0.9951056189374703,NY_PM,2,,day_anchor_std,server_midnight,0,0,0,0,BALANCE_COMPRESSING,BALANCE_COMPRESSING,BALANCE
5876.05,5876.3,5870.9,5871.5,0,0,0,0,0.9951056189374703,NY_PM,2,,day_anchor_std,server_midnight,0,0,0,0,BALANCE_COMPRESSING,BALANCE_COMPRESSING,BALANCE
5874.5,5874.5,5867.15,5868.9,0,0,0,0,0.9580304801773779,NY_PM,3,,day_anchor_std,server_midnight,0,0,0,0,BALANCE_STABLE,BALANCE_STABLE,BALANCE
5868.9,5870.4,5864.9,5868.4,0,0,0,0,0.9580304801773779,NY_PM,3,,day_anchor_std,server_midnight,0,0,0,0,BALANCE_STABLE,BALANCE_STABLE,BALANCE
5868.25,5881.4,5866.9,5879.9,0,0,0,0,0.9580304801773779,NY_PM,3,,day_anchor_std,server_midnight,0,0,0,0,BALANCE_STABLE,BALANCE_STABLE,BALANCE
