symbol,episode_id,setup_family,side_intent,meta_baseline_id,start_ts,end_ts,n_bars
US500.spot.mg,115,state_reinforcement,SHORT,STATE_REINFORCEMENT,2023-11-21 04:00:00,2023-11-21 06:00:00,2
US500.spot.mg,116,balance_stability,NONE,BALANCE_STABILITY,2023-11-27 00:00:00,2023-11-27 00:00:00,1
US500.spot.mg,117,transition_resolution,LONG,TRANSITION_RESOLUTION,2023-11-28 12:00:00,2023-11-28 12:00:00,1
US500.spot.mg,118,balance_stability,NONE,BALANCE_STABILITY,2023-11-29 00:00:00,2023-12-01 02:00:00,4
US500.spot.mg,119,transition_resolution,LONG,TRANSITION_RESOLUTION,2023-12-01 12:00:00,2023-12-01 12:00:00,1
US500.spot.mg,120,state_reinforcement,LONG,STATE_REINFORCEMENT,2023-12-06 06:00:00,2023-12-08 00:00:00,2
US500.spot.mg,121,state_reinforcement,SHORT,STATE_REINFORCEMENT,2023-12-08 02:00:00,2023-12-08 04:00:00,2
US500.spot.mg,122,state_reinforcement,LONG,STATE_REINFORCEMENT,2023-12-08 06:00:00,2023-12-14 06:00:00,5
US500.spot.mg,123,transition_resolution,LONG,TRANSITION_RESOLUTION,2023-12-18 12:00:00,2023-12-18 12:00:00,1
US500.spot.mg,124,state_reinforcement,SHORT,STATE_REINFORCEMENT,2023-12-21 00:00:00,2023-12-21 02:00:00,2
US500.spot.mg,125,state_reinforcement,LONG,STATE_REINFORCEMENT,2023-12-21 04:00:00,2023-12-21 06:00:00,2
US500.spot.mg,126,balance_stability,NONE,BALANCE_STABILITY,2023-12-25 20:00:00,2023-12-27 06:00:00,6
US500.spot.mg,127,state_reinforcement,LONG,STATE_REINFORCEMENT,2023-12-28 00:00:00,2023-12-28 00:00:00,1
US500.spot.mg,128,balance_stability,NONE,BALANCE_STABILITY,2024-01-02 02:00:00,2024-01-02 02:00:00,1
US500.spot.mg,129,transition_resolution,SHORT,TRANSITION_RESOLUTION,2024-01-02 08:00:00,2024-01-02 08:00:00,1
US500.spot.mg,130,state_reinforcement,SHORT,STATE_REINFORCEMENT,2024-01-03 00:00:00,2024-01-03 00:00:00,1
US500.spot.mg,131,state_reinforcement,LONG,STATE_REINFORCEMENT,2024-01-03 02:00:00,2024-01-03 02:00:00,1
US500.spot.mg,132,state_reinforcement,SHORT,STATE_REINFORCEMENT,2024-01-03 04:00:00,2024-01-05 02:00:00,4
US500.spot.mg,133,state_reinforcement,LONG,STATE_REINFORCEMENT,2024-01-09 00:00:00,2024-01-09 02:00:00,2
US500.spot.mg,134,state_reinforcement,SHORT,STATE_REINFORCEMENT,2024-01-09 04:00:00,2024-01-09 06:00:00,2
US500.spot.mg,135,transition_resolution,SHORT,TRANSITION_RESOLUTION,2024-01-11 12:00:00,2024-01-11 12:00:00,1
US500.spot.mg,136,balance_stability,NONE,BALANCE_STABILITY,2024-01-23 02:00:00,2024-01-29 02:00:00,7
US500.spot.mg,137,state_reinforcement,LONG,STATE_REINFORCEMENT,2024-01-30 00:00:00,2024-01-30 02:00:00,2
US500.spot.mg,138,state_reinforcement,SHORT,STATE_REINFORCEMENT,2024-01-30 04:00:00,2024-01-30 04:00:00,1
US500.spot.mg,139,state_reinforcement,NONE,STATE_REINFORCEMENT,2024-01-30 06:00:00,2024-01-30 06:00:00,1
US500.spot.mg,140,transition_resolution,SHORT,TRANSITION_RESOLUTION,2024-01-31 10:00:00,2024-01-31 10:00:00,1
US500.spot.mg,141,balance_stability,NONE,BALANCE_STABILITY,2024-02-07 02:00:00,2024-02-07 04:00:00,2
US500.spot.mg,142,transition_resolution,LONG,TRANSITION_RESOLUTION,2024-02-07 10:00:00,2024-02-07 12:00:00,2
US500.spot.mg,143,balance_stability,NONE,BALANCE_STABILITY,2024-02-13 00:00:00,2024-02-13 02:00:00,2
US500.spot.mg,144,transition_resolution,SHORT,TRANSITION_RESOLUTION,2024-02-13 10:00:00,2024-02-13 10:00:00,1
US500.spot.mg,145,state_reinforcement,LONG,STATE_REINFORCEMENT,2024-02-15 00:00:00,2024-02-16 06:00:00,6
US500.spot.mg,146,transition_resolution,LONG,TRANSITION_RESOLUTION,2024-02-22 10:00:00,2024-02-22 10:00:00,1
US500.spot.mg,147,state_reinforcement,LONG,STATE_REINFORCEMENT,2024-02-23 02:00:00,2024-02-23 02:00:00,1
US500.spot.mg,148,state_reinforcement,NONE,STATE_REINFORCEMENT,2024-02-23 04:00:00,2024-02-23 04:00:00,1
US500.spot.mg,149,state_reinforcement,LONG,STATE_REINFORCEMENT,2024-02-23 06:00:00,2024-02-23 06:00:00,1
US500.spot.mg,150,balance_stability,NONE,BALANCE_STABILITY,2024-02-26 02:00:00,2024-02-26 04:00:00,2
US500.spot.mg,151,transition_resolution,LONG,TRANSITION_RESOLUTION,2024-02-29 10:00:00,2024-02-29 10:00:00,1
US500.spot.mg,152,state_reinforcement,SHORT,STATE_REINFORCEMENT,2024-03-05 00:00:00,2024-03-05 06:00:00,4
US500.spot.mg,153,state_reinforcement,NONE,STATE_REINFORCEMENT,2024-03-06 00:00:00,2024-03-06 00:00:00,1
US500.spot.mg,154,state_reinforcement,LONG,STATE_REINFORCEMENT,2024-03-06 02:00:00,2024-03-06 02:00:00,1
US500.spot.mg,155,balance_stability,NONE,BALANCE_STABILITY,2024-03-07 02:00:00,2024-03-07 04:00:00,2
US500.spot.mg,156,transition_resolution,LONG,TRANSITION_RESOLUTION,2024-03-07 10:00:00,2024-03-12 10:00:00,3
US500.spot.mg,157,state_reinforcement,LONG,STATE_REINFORCEMENT,2024-03-13 04:00:00,2024-03-20 02:00:00,3
US500.spot.mg,158,state_reinforcement,SHORT,STATE_REINFORCEMENT,2024-03-20 04:00:00,2024-03-20 04:00:00,1
US500.spot.mg,159,state_reinforcement,LONG,STATE_REINFORCEMENT,2024-03-21 02:00:00,2024-03-21 06:00:00,3
US500.spot.mg,160,balance_stability,NONE,BALANCE_STABILITY,2024-03-22 02:00:00,2024-03-27 00:00:00,2
US500.spot.mg,161,transition_resolution,SHORT,TRANSITION_RESOLUTION,2024-04-01 10:00:00,2024-04-01 10:00:00,1
US500.spot.mg,162,balance_stability,NONE,BALANCE_STABILITY,2024-04-10 00:00:00,2024-04-10 02:00:00,2
US500.spot.mg,163,state_reinforcement,SHORT,STATE_REINFORCEMENT,2024-04-12 06:00:00,2024-04-12 06:00:00,1
US500.spot.mg,164,transition_resolution,SHORT,TRANSITION_RESOLUTION,2024-04-15 12:00:00,2024-04-15 12:00:00,1
US500.spot.mg,165,state_reinforcement,LONG,STATE_REINFORCEMENT,2024-04-24 00:00:00,2024-04-24 02:00:00,2
US500.spot.mg,166,state_reinforcement,SHORT,STATE_REINFORCEMENT,2024-04-24 04:00:00,2024-04-24 04:00:00,1
US500.spot.mg,167,state_reinforcement,LONG,STATE_REINFORCEMENT,2024-04-24 06:00:00,2024-04-24 06:00:00,1
US500.spot.mg,168,state_reinforcement,SHORT,STATE_REINFORCEMENT,2024-04-25 00:00:00,2024-05-01 06:00:00,5
US500.spot.mg,169,state_reinforcement,LONG,STATE_REINFORCEMENT,2024-05-02 06:00:00,2024-05-03 02:00:00,3
US500.spot.mg,170,state_reinforcement,NONE,STATE_REINFORCEMENT,2024-05-03 04:00:00,2024-05-03 06:00:00,2
US500.spot.mg,171,balance_stability,NONE,BALANCE_STABILITY,2024-05-07 20:00:00,2024-05-08 22:00:00,3
US500.spot.mg,172,state_reinforcement,LONG,STATE_REINFORCEMENT,2024-05-10 00:00:00,2024-05-10 02:00:00,2
US500.spot.mg,173,balance_stability,NONE,BALANCE_STABILITY,2024-05-12 18:00:00,2024-05-13 00:00:00,3
US500.spot.mg,174,state_reinforcement,NONE,STATE_REINFORCEMENT,2024-05-15 02:00:00,2024-05-15 02:00:00,1
US500.spot.mg,175,transition_resolution,LONG,TRANSITION_RESOLUTION,2024-05-15 08:00:00,2024-05-15 12:00:00,3
US500.spot.mg,176,state_reinforcement,NONE,STATE_REINFORCEMENT,2024-05-17 02:00:00,2024-05-17 02:00:00,1
US500.spot.mg,177,balance_stability,NONE,BALANCE_STABILITY,2024-05-20 22:00:00,2024-05-21 00:00:00,2
US500.spot.mg,178,transition_resolution,SHORT,TRANSITION_RESOLUTION,2024-05-23 12:00:00,2024-05-23 12:00:00,1
US500.spot.mg,179,state_reinforcement,SHORT,STATE_REINFORCEMENT,2024-05-24 00:00:00,2024-05-24 00:00:00,1
US500.spot.mg,180,state_reinforcement,LONG,STATE_REINFORCEMENT,2024-05-24 02:00:00,2024-05-24 06:00:00,3
US500.spot.mg,181,state_reinforcement,SHORT,STATE_REINFORCEMENT,2024-05-29 06:00:00,2024-05-30 02:00:00,3
US500.spot.mg,182,state_reinforcement,LONG,STATE_REINFORCEMENT,2024-06-06 00:00:00,2024-06-06 00:00:00,1
US500.spot.mg,183,state_reinforcement,NONE,STATE_REINFORCEMENT,2024-06-06 02:00:00,2024-06-06 04:00:00,2
US500.spot.mg,184,state_reinforcement,LONG,STATE_REINFORCEMENT,2024-06-28 00:00:00,2024-06-28 06:00:00,4
US500.spot.mg,185,transition_resolution,LONG,TRANSITION_RESOLUTION,2024-07-02 12:00:00,2024-07-03 10:00:00,2
US500.spot.mg,186,state_reinforcement,SHORT,STATE_REINFORCEMENT,2024-07-08 00:00:00,2024-07-08 02:00:00,2
US500.spot.mg,187,state_reinforcement,LONG,STATE_REINFORCEMENT,2024-07-08 04:00:00,2024-07-09 04:00:00,5
US500.spot.mg,188,transition_resolution,SHORT,TRANSITION_RESOLUTION,2024-07-18 10:00:00,2024-08-01 10:00:00,2
US500.spot.mg,189,transition_resolution,LONG,TRANSITION_RESOLUTION,2024-08-08 12:00:00,2024-08-08 12:00:00,1
US500.spot.mg,190,state_reinforcement,LONG,STATE_REINFORCEMENT,2024-08-09 00:00:00,2024-08-09 04:00:00,3
US500.spot.mg,191,state_reinforcement,SHORT,STATE_REINFORCEMENT,2024-08-09 06:00:00,2024-08-09 06:00:00,1
US500.spot.mg,192,balance_stability,NONE,BALANCE_STABILITY,2024-08-11 18:00:00,2024-08-11 20:00:00,2
US500.spot.mg,193,state_reinforcement,LONG,STATE_REINFORCEMENT,2024-08-14 00:00:00,2024-08-14 00:00:00,1
US500.spot.mg,194,state_reinforcement,NONE,STATE_REINFORCEMENT,2024-08-14 02:00:00,2024-08-14 02:00:00,1
US500.spot.mg,195,state_reinforcement,LONG,STATE_REINFORCEMENT,2024-08-14 04:00:00,2024-08-14 06:00:00,2
US500.spot.mg,196,balance_stability,NONE,BALANCE_STABILITY,2024-08-19 00:00:00,2024-08-19 04:00:00,3
US500.spot.mg,197,state_reinforcement,LONG,STATE_REINFORCEMENT,2024-08-20 00:00:00,2024-08-20 04:00:00,3
US500.spot.mg,198,transition_resolution,SHORT,TRANSITION_RESOLUTION,2024-08-28 10:00:00,2024-08-28 10:00:00,1
US500.spot.mg,199,balance_stability,NONE,BALANCE_STABILITY,2024-09-02 22:00:00,2024-09-03 00:00:00,2
US500.spot.mg,200,transition_resolution,SHORT,TRANSITION_RESOLUTION,2024-09-03 08:00:00,2024-09-05 10:00:00,3
US500.spot.mg,201,balance_stability,NONE,BALANCE_STABILITY,2024-09-06 00:00:00,2024-09-06 00:00:00,1
US500.spot.mg,202,transition_resolution,SHORT,TRANSITION_RESOLUTION,2024-09-06 10:00:00,2024-09-06 10:00:00,1
US500.spot.mg,203,state_reinforcement,LONG,STATE_REINFORCEMENT,2024-09-16 00:00:00,2024-09-19 04:00:00,4
US500.spot.mg,204,state_reinforcement,SHORT,STATE_REINFORCEMENT,2024-09-20 00:00:00,2024-10-02 04:00:00,4
US500.spot.mg,205,state_reinforcement,LONG,STATE_REINFORCEMENT,2024-10-02 06:00:00,2024-10-02 06:00:00,1
