symbol,score_tf,edge_mode,control_mode,n_bars,n_days,bars_per_day,p_mean,p_std,p_nan_rate,baseline_id,base_state,quality_label_full,control_p_mean,uplift,uplift_pp
XAUUSD.mg,M30,baseline,PARENT_ESTRATO,20.0,3.0,6.666666666666667,0.0,0.0,0.0,TRANSITION_RESOLUTION,TRANSITION,TRANSITION_FAILED,0.1252366389981069,-0.1252366389981069,-12.523663899810689
XAUUSD.mg,M30,baseline,PARENT_ESTRATO,6714.0,501.0,13.401197604790418,0.9206136431337504,0.2703609627329029,0.0,TRANSITION_NOISE,TRANSITION,TRANSITION_NOISY,0.8747633610018931,0.04585028213185727,4.585028213185726
XAUUSD.mg,M30,baseline,PARENT_ESTRATO,6714.0,501.0,13.401197604790418,0.8038427167113494,0.3971184863432853,0.0,TRANSITION_PERSISTENCE,TRANSITION,TRANSITION_NOISY,0.7682151351876122,0.03562758152373724,3.562758152373724
XAUUSD.mg,M30,baseline,PARENT_ESTRATO,6714.0,501.0,13.401197604790418,0.07938635686624963,0.2703609627329029,0.0,TRANSITION_RESOLUTION,TRANSITION,TRANSITION_NOISY,0.1252366389981069,-0.04585028213185725,-4.585028213185725
XAUUSD.mg,M30,baseline,PARENT_ESTRATO,13871.0,728.0,19.053571428571427,0.8523833561693228,0.3547323564595922,0.00028837142239204093,TRANSITION_NOISE,TRANSITION,TRANSITION_UNCLASSIFIED,0.8747633610018931,-0.0223800048325703,-2.23800048325703
XAUUSD.mg,M30,baseline,PARENT_ESTRATO,13871.0,728.0,19.053571428571427,0.7506309944472489,0.43266338431287965,0.00028837142239204093,TRANSITION_PERSISTENCE,TRANSITION,TRANSITION_UNCLASSIFIED,0.7682151351876122,-0.017584140740363297,-1.7584140740363297
XAUUSD.mg,M30,baseline,PARENT_ESTRATO,13871.0,728.0,19.053571428571427,0.14761664383067716,0.3547323564595922,0.00028837142239204093,TRANSITION_RESOLUTION,TRANSITION,TRANSITION_UNCLASSIFIED,0.1252366389981069,0.02238000483257027,2.2380004832570273
XAUUSD.mg,M30,baseline,PARENT_ESTRATO,576.0,90.0,6.4,0.3993055555555556,0.49018137232842457,0.0,STATE_FRAGILITY,TREND,TREND_FRAGILE,0.3144960227947287,0.08480953276082687,8.480953276082687
XAUUSD.mg,M30,baseline,PARENT_ESTRATO,576.0,90.0,6.4,0.6006944444444444,0.49018137232842457,0.0,STATE_REINFORCEMENT,TREND,TREND_FRAGILE,0.6855039772052712,-0.08480953276082681,-8.480953276082682
XAUUSD.mg,M30,baseline,PARENT_ESTRATO,5287.0,485.0,10.901030927835052,0.2848496311707963,0.45138548547729035,0.0,STATE_FRAGILITY,TREND,TREND_STRONG,0.3144960227947287,-0.0296463916239324,-2.96463916239324
XAUUSD.mg,M30,baseline,PARENT_ESTRATO,5287.0,485.0,10.901030927835052,0.7151503688292037,0.45138548547729035,0.0,STATE_REINFORCEMENT,TREND,TREND_STRONG,0.6855039772052712,0.029646391623932455,2.9646391623932455
XAUUSD.mg,M30,baseline,PARENT_ESTRATO,2560.0,308.0,8.311688311688311,0.356640625,0.47910098391079864,0.0,STATE_FRAGILITY,TREND,TREND_UNCLASSIFIED,0.3144960227947287,0.042144602205271275,4.214460220527128
XAUUSD.mg,M30,baseline,PARENT_ESTRATO,2560.0,308.0,8.311688311688311,0.643359375,0.47910098391079864,0.0,STATE_REINFORCEMENT,TREND,TREND_UNCLASSIFIED,0.6855039772052712,-0.042144602205271275,-4.214460220527128
