open,high,low,close,tick_volume,spread,real_volume,state_hat_H1,margin_H1,ctx_session_bucket,ctx_state_age,ctx_dist_vwap_atr,ctx_vwap_source,ctx_vwap_anchor,LOOK_FOR_transition_repricing_near_vwap,LOOK_FOR_transition_dislocated_from_vwap,LOOK_FOR_balance_dislocated_from_vwap,quality_label,quality_label_full,base_state
998.95,999.15,998.15,998.75,0,0,0,1,0.9946119265530157,NY,1,0.034956304619233956,day_anchor_std,server_midnight,1,0,0,TRANSITION_NOISY,TRANSITION_NOISY,TRANSITION
998.95,999.55,998.55,999.05,0,0,0,1,0.9946119265530157,NY,1,0.034956304619233956,day_anchor_std,server_midnight,1,0,0,TRANSITION_NOISY,TRANSITION_NOISY,TRANSITION
1003.15,1003.65,1002.25,1002.85,0,0,0,0,0.8348367892451023,NY,1,2.039200262209139,day_anchor_std,server_midnight,0,0,1,BALANCE_LEAKING,BALANCE_LEAKING,BALANCE
1002.85,1004.55,1002.85,1004.55,0,0,0,0,0.8348367892451023,NY,1,2.039200262209139,day_anchor_std,server_midnight,0,0,1,BALANCE_LEAKING,BALANCE_LEAKING,BALANCE
1004.35,1006.65,1004.35,1006.65,0,0,0,0,0.8348367892451023,NY,1,2.039200262209139,day_anchor_std,server_midnight,0,0,1,BALANCE_LEAKING,BALANCE_LEAKING,BALANCE
1007.05,1009.55,1006.75,1008.15,0,0,0,0,0.8348367892451023,NY,1,2.039200262209139,day_anchor_std,server_midnight,0,0,1,BALANCE_LEAKING,BALANCE_LEAKING,BALANCE
1007.95,1011.35,1007.95,1010.35,0,0,0,1,0.9949612161738386,NY_PM,1,2.011830201809362,day_anchor_std,server_midnight,0,1,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
1010.4,1011.25,1009.25,1009.75,0,0,0,1,0.9949612161738386,NY_PM,1,2.011830201809362,day_anchor_std,server_midnight,0,1,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
1009.95,1010.55,1007.55,1007.65,0,0,0,1,0.9949612161738386,NY_PM,1,2.011830201809362,day_anchor_std,server_midnight,0,1,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
1007.3,1008.45,1006.7,1008.45,0,0,0,1,0.9949612161738386,NY_PM,1,2.011830201809362,day_anchor_std,server_midnight,0,1,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
1008.4,1010.05,1008.05,1009.65,0,0,0,1,0.982557979503282,NY_PM,2,2.029368575624111,day_anchor_std,server_midnight,0,1,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
1009.35,1009.35,1008.45,1008.45,0,0,0,1,0.982557979503282,NY_PM,2,2.029368575624111,day_anchor_std,server_midnight,0,1,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
1008.85,1009.35,1008.85,1008.85,0,0,0,1,0.982557979503282,NY_PM,2,2.029368575624111,day_anchor_std,server_midnight,0,1,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
1008.75,1008.75,1008.75,1008.75,0,0,0,1,0.982557979503282,NY_PM,2,2.029368575624111,day_anchor_std,server_midnight,0,1,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
1008.35,1008.85,1008.15,1008.85,0,0,0,1,0.9105120749863765,NY_PM,3,1.4960937500000442,day_anchor_std,server_midnight,0,1,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
1008.35,1008.35,1008.05,1008.15,0,0,0,1,0.9105120749863765,NY_PM,3,1.4960937500000442,day_anchor_std,server_midnight,0,1,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
1007.85,1007.85,1007.35,1007.35,0,0,0,1,0.9105120749863765,NY_PM,3,1.4960937500000442,day_anchor_std,server_midnight,0,1,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
1006.95,1006.95,1005.05,1005.05,0,0,0,1,0.979640692989943,NY_PM,4,0.7880567792462401,day_anchor_std,server_midnight,1,0,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
1004.95,1004.95,1004.35,1004.85,0,0,0,1,0.979640692989943,NY_PM,4,0.7880567792462401,day_anchor_std,server_midnight,1,0,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
1005.35,1005.35,1005.35,1005.35,0,0,0,1,0.979640692989943,NY_PM,4,0.7880567792462401,day_anchor_std,server_midnight,1,0,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
1005.45,1005.45,1005.25,1005.35,0,0,0,1,0.979640692989943,NY_PM,4,0.7880567792462401,day_anchor_std,server_midnight,1,0,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
1004.25,1004.25,1003.35,1003.55,0,0,0,1,0.9946499718869294,NY,5,0.11340623734306682,day_anchor_std,server_midnight,1,0,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
1003.45,1004.15,1003.05,1004.15,0,0,0,1,0.9946499718869294,NY,5,0.11340623734306682,day_anchor_std,server_midnight,1,0,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
1004.25,1006.45,1004.05,1005.35,0,0,0,1,0.9897203992875617,NY,6,0.3760683760683834,day_anchor_std,server_midnight,1,0,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
1005.55,1006.45,1004.75,1006.45,0,0,0,1,0.9897203992875617,NY,6,0.3760683760683834,day_anchor_std,server_midnight,1,0,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
1006.55,1006.75,1005.85,1006.55,0,0,0,1,0.9897203992875617,NY,6,0.3760683760683834,day_anchor_std,server_midnight,1,0,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
