open,high,low,close,tick_volume,spread,real_volume,state_hat_H1,margin_H1,ctx_session_bucket,ctx_state_age,ctx_dist_vwap_atr,ctx_vwap_source,ctx_vwap_anchor,LOOK_FOR_transition_repricing_near_vwap,LOOK_FOR_transition_dislocated_from_vwap,LOOK_FOR_balance_dislocated_from_vwap,LOOK_FOR_trend_late_session,quality_label,quality_label_full,base_state
801.55,802.05,801.4,801.45,0,0,0,0,0.1740583105519004,NY,1,0.42261904761899005,day_anchor_std,server_midnight,0,0,0,0,BALANCE_LEAKING,BALANCE_LEAKING,BALANCE
801.4,801.55,800.95,801.15,0,0,0,0,0.1740583105519004,NY,1,0.42261904761899005,day_anchor_std,server_midnight,0,0,0,0,BALANCE_LEAKING,BALANCE_LEAKING,BALANCE
800.95,800.95,798.45,799.45,0,0,0,0,0.1740583105519004,NY,1,0.42261904761899005,day_anchor_std,server_midnight,0,0,0,0,BALANCE_LEAKING,BALANCE_LEAKING,BALANCE
799.5,800.45,799.45,799.95,0,0,0,0,0.1740583105519004,NY,1,0.42261904761899005,day_anchor_std,server_midnight,0,0,0,0,BALANCE_LEAKING,BALANCE_LEAKING,BALANCE
799.75,801.05,799.45,800.75,0,0,0,0,0.3953655440517342,NY,2,0.17102966841179595,day_anchor_std,server_midnight,0,0,0,0,UNCLASSIFIED,BALANCE_UNCLASSIFIED,BALANCE
800.55,800.55,799.25,799.9,0,0,0,0,0.3953655440517342,NY,2,0.17102966841179595,day_anchor_std,server_midnight,0,0,0,0,UNCLASSIFIED,BALANCE_UNCLASSIFIED,BALANCE
799.95,800.75,799.75,800.75,0,0,0,0,0.3953655440517342,NY,2,0.17102966841179595,day_anchor_std,server_midnight,0,0,0,0,UNCLASSIFIED,BALANCE_UNCLASSIFIED,BALANCE
800.85,801.55,800.45,800.45,0,0,0,0,0.3953655440517342,NY,2,0.17102966841179595,day_anchor_std,server_midnight,0,0,0,0,UNCLASSIFIED,BALANCE_UNCLASSIFIED,BALANCE
800.4,801.7,800.25,801.55,0,0,0,0,0.9082151086453075,NY,3,0.6784572342126074,day_anchor_std,server_midnight,0,0,0,0,BALANCE_LEAKING,BALANCE_LEAKING,BALANCE
801.35,802.45,801.2,802.45,0,0,0,0,0.9082151086453075,NY,3,0.6784572342126074,day_anchor_std,server_midnight,0,0,0,0,BALANCE_LEAKING,BALANCE_LEAKING,BALANCE
802.5,802.7,799.55,799.65,0,0,0,0,0.9082151086453075,NY,3,0.6784572342126074,day_anchor_std,server_midnight,0,0,0,0,BALANCE_LEAKING,BALANCE_LEAKING,BALANCE
799.9,800.65,798.65,798.65,0,0,0,0,0.9082151086453075,NY,3,0.6784572342126074,day_anchor_std,server_midnight,0,0,0,0,BALANCE_LEAKING,BALANCE_LEAKING,BALANCE
798.85,800.25,798.85,800.2,0,0,0,0,0.5154149267624659,NY_PM,4,0.20837209302321547,day_anchor_std,server_midnight,0,0,0,0,UNCLASSIFIED,BALANCE_UNCLASSIFIED,BALANCE
800.1,800.1,798.45,798.5,0,0,0,0,0.5154149267624659,NY_PM,4,0.20837209302321547,day_anchor_std,server_midnight,0,0,0,0,UNCLASSIFIED,BALANCE_UNCLASSIFIED,BALANCE
798.45,800.25,798.15,800.25,0,0,0,0,0.5154149267624659,NY_PM,4,0.20837209302321547,day_anchor_std,server_midnight,0,0,0,0,UNCLASSIFIED,BALANCE_UNCLASSIFIED,BALANCE
800.05,800.05,799.55,799.95,0,0,0,0,0.5154149267624659,NY_PM,4,0.20837209302321547,day_anchor_std,server_midnight,0,0,0,0,UNCLASSIFIED,BALANCE_UNCLASSIFIED,BALANCE
800.15,800.45,799.5,799.75,0,0,0,0,0.5328306818312071,NY_PM,5,0.15594541910327936,day_anchor_std,server_midnight,0,0,0,0,UNCLASSIFIED,BALANCE_UNCLASSIFIED,BALANCE
