open,high,low,close,tick_volume,spread,real_volume,state_hat_H1,margin_H1,ctx_session_bucket,ctx_state_age,ctx_dist_vwap_atr,ctx_vwap_source,ctx_vwap_anchor,LOOK_FOR_transition_repricing_near_vwap,LOOK_FOR_transition_dislocated_from_vwap,LOOK_FOR_balance_dislocated_from_vwap,LOOK_FOR_trend_late_session,quality_label,quality_label_full,base_state
809.6,809.6,808.9,809.5,0,0,0,0,0.35165360586587485,NY,1,1.7516462841016203,day_anchor_std,server_midnight,0,0,1,0,BALANCE_LEAKING,BALANCE_LEAKING,BALANCE
809.7,812.4,809.7,812.2,0,0,0,0,0.35165360586587485,NY,1,1.7516462841016203,day_anchor_std,server_midnight,0,0,1,0,BALANCE_LEAKING,BALANCE_LEAKING,BALANCE
812.3,818.2,811.3,818.2,0,0,0,0,0.35165360586587485,NY,1,1.7516462841016203,day_anchor_std,server_midnight,0,0,1,0,BALANCE_LEAKING,BALANCE_LEAKING,BALANCE
817.9,820.3,816.8,820.3,0,0,0,1,0.06607257550082696,NY,1,2.5638964992389823,day_anchor_std,server_midnight,0,1,0,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
819.9,822.4,818.4,821.05,0,0,0,1,0.06607257550082696,NY,1,2.5638964992389823,day_anchor_std,server_midnight,0,1,0,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
821.1,824.1,821.1,822.9,0,0,0,1,0.06607257550082696,NY,1,2.5638964992389823,day_anchor_std,server_midnight,0,1,0,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
823.25,823.3,822.7,823.05,0,0,0,1,0.9938723598444842,NY_PM,2,2.441418883672416,day_anchor_std,server_midnight,0,1,0,0,TRANSITION_NOISY,TRANSITION_NOISY,TRANSITION
823.1,823.1,822.9,822.9,0,0,0,1,0.9928118062844058,NY_PM,3,2.209577114427895,day_anchor_std,server_midnight,0,1,0,0,TRANSITION_NOISY,TRANSITION_NOISY,TRANSITION
822.8,822.85,822.6,822.85,0,0,0,1,0.9928118062844058,NY_PM,3,2.209577114427895,day_anchor_std,server_midnight,0,1,0,0,TRANSITION_NOISY,TRANSITION_NOISY,TRANSITION
822.8,822.85,822.8,822.85,0,0,0,1,0.9928118062844058,NY_PM,3,2.209577114427895,day_anchor_std,server_midnight,0,1,0,0,TRANSITION_NOISY,TRANSITION_NOISY,TRANSITION
822.9,823.1,822.85,822.85,0,0,0,1,0.9928118062844058,NY_PM,3,2.209577114427895,day_anchor_std,server_midnight,0,1,0,0,TRANSITION_NOISY,TRANSITION_NOISY,TRANSITION
828.6,828.6,828.4,828.5,0,0,0,1,0.998945280008375,NY,4,0.11149032992034408,day_anchor_std,server_midnight,1,0,0,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
828.2,829.9,828.2,828.35,0,0,0,1,0.998945280008375,NY,4,0.11149032992034408,day_anchor_std,server_midnight,1,0,0,0,UNCLASSIFIED,TRANSITION_UNCLASSIFIED,TRANSITION
828.6,828.8,826.6,826.7,0,0,0,1,0.999446168804562,NY,5,0.13039796782384067,day_anchor_std,server_midnight,1,0,0,0,TRANSITION_NOISY,TRANSITION_NOISY,TRANSITION
826.5,826.5,825.3,826.0,0,0,0,1,0.999446168804562,NY,5,0.13039796782384067,day_anchor_std,server_midnight,1,0,0,0,TRANSITION_NOISY,TRANSITION_NOISY,TRANSITION
825.8,826.9,824.95,825.45,0,0,0,1,0.999446168804562,NY,5,0.13039796782384067,day_anchor_std,server_midnight,1,0,0,0,TRANSITION_NOISY,TRANSITION_NOISY,TRANSITION
