open,high,low,close,tick_volume,spread,real_volume,state_hat_H2,margin_H2,ctx_session_bucket,ctx_state_age,ctx_dist_vwap_atr,ctx_vwap_source,ctx_vwap_anchor,LOOK_FOR_balance_vwap_proximity,LOOK_FOR_balance_extreme_to_center,LOOK_FOR_balance_compression,LOOK_FOR_balance_vwap_body_deviation,LOOK_FOR_trend_strong_orderly,LOOK_FOR_trend_liquidity_sweep,LOOK_FOR_trend_prev_vwap_pullback,LOOK_FOR_transition_chop_near_vwap,LOOK_FOR_transition_acceptance,quality_label,quality_label_full,base_state
1822.13,1823.08,1821.6,1822.02,0,0,0,0,0.5592818064625327,ASIA,3,0.8826161393816501,day_anchor_std,ny_rollover_17,0,0,0,1,0,0,0,0,0,BALANCE_LEAKING,BALANCE_LEAKING,BALANCE
1822.01,1825.31,1821.39,1825.27,0,0,0,0,0.5592818064625327,ASIA,3,0.8826161393816501,day_anchor_std,ny_rollover_17,0,0,0,1,0,0,0,0,0,BALANCE_LEAKING,BALANCE_LEAKING,BALANCE
1825.26,1827.04,1825.24,1825.76,0,0,0,0,0.5592818064625327,ASIA,3,0.8826161393816501,day_anchor_std,ny_rollover_17,0,0,0,1,0,0,0,0,0,BALANCE_LEAKING,BALANCE_LEAKING,BALANCE
1825.76,1827.8,1825.45,1827.68,0,0,0,0,0.5592818064625327,ASIA,3,0.8826161393816501,day_anchor_std,ny_rollover_17,0,0,0,1,0,0,0,0,0,BALANCE_LEAKING,BALANCE_LEAKING,BALANCE
1827.68,1828.03,1825.93,1825.94,0,0,0,0,0.3294236940017466,ASIA,4,0.8102481121898518,day_anchor_std,ny_rollover_17,0,0,0,1,0,0,0,0,0,BALANCE_LEAKING,BALANCE_LEAKING,BALANCE
1825.95,1826.4,1825.63,1825.76,0,0,0,0,0.3294236940017466,ASIA,4,0.8102481121898518,day_anchor_std,ny_rollover_17,0,0,0,1,0,0,0,0,0,BALANCE_LEAKING,BALANCE_LEAKING,BALANCE
1825.75,1826.98,1825.49,1826.98,0,0,0,0,0.3294236940017466,ASIA,4,0.8102481121898518,day_anchor_std,ny_rollover_17,0,0,0,1,0,0,0,0,0,BALANCE_LEAKING,BALANCE_LEAKING,BALANCE
1826.97,1828.3,1826.73,1827.94,0,0,0,0,0.3294236940017466,ASIA,4,0.8102481121898518,day_anchor_std,ny_rollover_17,0,0,0,1,0,0,0,0,0,BALANCE_LEAKING,BALANCE_LEAKING,BALANCE
1827.96,1828.79,1827.53,1828.13,0,0,0,0,0.8871554505634361,ASIA,5,0.39439908699854265,day_anchor_std,ny_rollover_17,1,0,0,0,0,0,0,0,0,BALANCE_LEAKING,BALANCE_LEAKING,BALANCE
1828.13,1828.42,1827.01,1827.27,0,0,0,0,0.8871554505634361,ASIA,5,0.39439908699854265,day_anchor_std,ny_rollover_17,1,0,0,0,0,0,0,0,0,BALANCE_LEAKING,BALANCE_LEAKING,BALANCE
1827.25,1827.76,1826.64,1827.6,0,0,0,0,0.8871554505634361,ASIA,5,0.39439908699854265,day_anchor_std,ny_rollover_17,1,0,0,0,0,0,0,0,0,BALANCE_LEAKING,BALANCE_LEAKING,BALANCE
