symbol,setup_family,baseline_id,episode_id,intent_side,entry_ts,horizon_bars,is_virtual_pair
XAUUSD.mg,balance_stability,BALANCE_STABILITY,226,SHORT,2023-07-13 18:00:00,10,True
XAUUSD.mg,transition_persistence,TRANSITION_PERSISTENCE,227,LONG,2023-07-17 18:00:00,16,False
XAUUSD.mg,transition_persistence,TRANSITION_PERSISTENCE,228,SHORT,2023-07-17 22:00:00,16,False
XAUUSD.mg,transition_persistence,TRANSITION_PERSISTENCE,229,LONG,2023-07-18 02:00:00,16,False
XAUUSD.mg,state_reinforcement,STATE_REINFORCEMENT,230,LONG,2023-07-18 12:00:00,16,False
XAUUSD.mg,transition_persistence,TRANSITION_PERSISTENCE,231,LONG,2023-07-18 22:00:00,16,False
XAUUSD.mg,transition_persistence,TRANSITION_PERSISTENCE,232,SHORT,2023-07-19 04:00:00,16,False
XAUUSD.mg,transition_persistence,TRANSITION_PERSISTENCE,233,LONG,2023-07-19 06:00:00,16,False
XAUUSD.mg,balance_stability,BALANCE_STABILITY,235,LONG,2023-07-20 00:00:00,10,True
XAUUSD.mg,balance_stability,BALANCE_STABILITY,235,SHORT,2023-07-20 00:00:00,10,True
XAUUSD.mg,transition_persistence,TRANSITION_PERSISTENCE,236,LONG,2023-07-20 06:00:00,16,False
XAUUSD.mg,transition_persistence,TRANSITION_PERSISTENCE,237,SHORT,2023-07-20 22:00:00,16,False
XAUUSD.mg,state_reinforcement,STATE_REINFORCEMENT,238,SHORT,2023-07-21 08:00:00,16,False
XAUUSD.mg,transition_persistence,TRANSITION_PERSISTENCE,239,SHORT,2023-07-21 22:00:00,16,False
XAUUSD.mg,transition_persistence,TRANSITION_PERSISTENCE,241,SHORT,2023-07-24 22:00:00,16,False
XAUUSD.mg,transition_persistence,TRANSITION_PERSISTENCE,242,LONG,2023-07-25 12:00:00,16,False
XAUUSD.mg,state_reinforcement,STATE_REINFORCEMENT,243,LONG,2023-07-26 16:00:00,16,False
XAUUSD.mg,balance_stability,BALANCE_STABILITY,244,LONG,2023-07-27 00:00:00,10,True
XAUUSD.mg,balance_stability,BALANCE_STABILITY,244,SHORT,2023-07-27 00:00:00,10,True
XAUUSD.mg,transition_persistence,TRANSITION_PERSISTENCE,245,SHORT,2023-07-27 22:00:00,16,False
XAUUSD.mg,state_reinforcement,STATE_REINFORCEMENT,246,LONG,2023-07-31 18:00:00,16,False
XAUUSD.mg,transition_persistence,TRANSITION_PERSISTENCE,247,LONG,2023-07-31 22:00:00,16,False
XAUUSD.mg,transition_persistence,TRANSITION_PERSISTENCE,248,SHORT,2023-08-01 04:00:00,16,False
XAUUSD.mg,state_reinforcement,STATE_REINFORCEMENT,249,SHORT,2023-08-01 18:00:00,16,False
XAUUSD.mg,transition_persistence,TRANSITION_PERSISTENCE,250,SHORT,2023-08-01 22:00:00,16,False
XAUUSD.mg,transition_persistence,TRANSITION_PERSISTENCE,252,LONG,2023-08-02 04:00:00,16,False
XAUUSD.mg,state_reinforcement,STATE_REINFORCEMENT,253,SHORT,2023-08-02 20:00:00,16,False
XAUUSD.mg,balance_stability,BALANCE_STABILITY,254,LONG,2023-08-04 00:00:00,10,True
XAUUSD.mg,balance_stability,BALANCE_STABILITY,254,SHORT,2023-08-04 00:00:00,10,True
XAUUSD.mg,transition_persistence,TRANSITION_PERSISTENCE,255,LONG,2023-08-04 22:00:00,16,False
XAUUSD.mg,transition_persistence,TRANSITION_PERSISTENCE,256,SHORT,2023-08-07 02:00:00,16,False
XAUUSD.mg,transition_persistence,TRANSITION_PERSISTENCE,257,LONG,2023-08-07 22:00:00,16,False
XAUUSD.mg,transition_persistence,TRANSITION_PERSISTENCE,258,SHORT,2023-08-08 22:00:00,16,False
XAUUSD.mg,balance_stability,BALANCE_STABILITY,259,LONG,2023-08-09 10:00:00,10,True
XAUUSD.mg,balance_stability,BALANCE_STABILITY,259,SHORT,2023-08-09 10:00:00,10,True
XAUUSD.mg,state_reinforcement,STATE_REINFORCEMENT,260,SHORT,2023-08-09 20:00:00,16,False
XAUUSD.mg,state_reinforcement,STATE_REINFORCEMENT,261,LONG,2023-08-10 04:00:00,16,False
XAUUSD.mg,balance_stability,BALANCE_STABILITY,262,LONG,2023-08-11 22:00:00,10,True
XAUUSD.mg,balance_stability,BALANCE_STABILITY,262,SHORT,2023-08-11 22:00:00,10,True
XAUUSD.mg,transition_persistence,TRANSITION_PERSISTENCE,263,SHORT,2023-08-14 04:00:00,16,False
XAUUSD.mg,transition_persistence,TRANSITION_PERSISTENCE,265,SHORT,2023-08-14 16:00:00,16,False
XAUUSD.mg,balance_stability,BALANCE_STABILITY,266,LONG,2023-08-15 02:00:00,10,True
XAUUSD.mg,balance_stability,BALANCE_STABILITY,266,SHORT,2023-08-15 02:00:00,10,True
XAUUSD.mg,transition_persistence,TRANSITION_PERSISTENCE,267,SHORT,2023-08-15 04:00:00,16,False
XAUUSD.mg,transition_persistence,TRANSITION_PERSISTENCE,268,LONG,2023-08-17 10:00:00,16,False
XAUUSD.mg,transition_persistence,TRANSITION_PERSISTENCE,269,SHORT,2023-08-17 22:00:00,16,False
