symbol,score_tf,edge_mode,control_mode,n_bars,n_days,bars_per_day,p_mean,p_std,p_nan_rate,baseline_id,base_state,quality_label_full,control_p_mean,uplift,uplift_pp
XAUUSD.mg,M30,baseline,PARENT_ESTRATO,16.0,2.0,8.0,0.0,0.0,0.0,TRANSITION_RESOLUTION,TRANSITION,TRANSITION_FAILED,0.12498187617804843,-0.12498187617804843,-12.498187617804843
XAUUSD.mg,M30,baseline,PARENT_ESTRATO,4774.0,344.0,13.877906976744185,0.9266862170087976,0.26067816596844406,0.0,TRANSITION_NOISE,TRANSITION,TRANSITION_NOISY,0.8750181238219515,0.051668093186846065,5.1668093186846065
XAUUSD.mg,M30,baseline,PARENT_ESTRATO,4774.0,344.0,13.877906976744185,0.8127356514453289,0.39016445156504154,0.0,TRANSITION_PERSISTENCE,TRANSITION,TRANSITION_NOISY,0.7643178193417428,0.04841783210358608,4.841783210358608
XAUUSD.mg,M30,baseline,PARENT_ESTRATO,4774.0,344.0,13.877906976744185,0.07331378299120235,0.26067816596844406,0.0,TRANSITION_RESOLUTION,TRANSITION,TRANSITION_NOISY,0.12498187617804843,-0.05166809318684608,-5.166809318684608
XAUUSD.mg,M30,baseline,PARENT_ESTRATO,9004.0,484.0,18.60330578512397,0.8474011550422035,0.3596203563985181,0.0,TRANSITION_NOISE,TRANSITION,TRANSITION_UNCLASSIFIED,0.8750181238219515,-0.027616968779748063,-2.7616968779748063
XAUUSD.mg,M30,baseline,PARENT_ESTRATO,9004.0,484.0,18.60330578512397,0.7382274544646824,0.43962386735573605,0.0,TRANSITION_PERSISTENCE,TRANSITION,TRANSITION_UNCLASSIFIED,0.7643178193417428,-0.0260903648770604,-2.60903648770604
XAUUSD.mg,M30,baseline,PARENT_ESTRATO,9004.0,484.0,18.60330578512397,0.15259884495779655,0.3596203563985181,0.0,TRANSITION_RESOLUTION,TRANSITION,TRANSITION_UNCLASSIFIED,0.12498187617804843,0.02761696877974812,2.7616968779748117
XAUUSD.mg,M30,baseline,PARENT_ESTRATO,366.0,57.0,6.421052631578948,0.37158469945355194,0.4838897215992108,0.0,STATE_FRAGILITY,TREND,TREND_FRAGILE,0.3237291246100202,0.047855574843531756,4.785557484353175
XAUUSD.mg,M30,baseline,PARENT_ESTRATO,366.0,57.0,6.421052631578948,0.6284153005464481,0.4838897215992108,0.0,STATE_REINFORCEMENT,TREND,TREND_FRAGILE,0.6762708753899798,-0.047855574843531645,-4.7855574843531645
XAUUSD.mg,M30,baseline,PARENT_ESTRATO,3372.0,317.0,10.637223974763407,0.2974495848161329,0.4572038066374258,0.0,STATE_FRAGILITY,TREND,TREND_STRONG,0.3237291246100202,-0.026279539793887308,-2.6279539793887308
XAUUSD.mg,M30,baseline,PARENT_ESTRATO,3372.0,317.0,10.637223974763407,0.7025504151838672,0.4572038066374259,0.0,STATE_REINFORCEMENT,TREND,TREND_STRONG,0.6762708753899798,0.02627953979388742,2.627953979388742
XAUUSD.mg,M30,baseline,PARENT_ESTRATO,1715.0,204.0,8.406862745098039,0.3652834599649328,0.4816503290629979,0.0023323615160349854,STATE_FRAGILITY,TREND,TREND_UNCLASSIFIED,0.3237291246100202,0.0415543353549126,4.15543353549126
XAUUSD.mg,M30,baseline,PARENT_ESTRATO,1715.0,204.0,8.406862745098039,0.6347165400350672,0.4816503290629979,0.0023323615160349854,STATE_REINFORCEMENT,TREND,TREND_UNCLASSIFIED,0.6762708753899798,-0.0415543353549126,-4.15543353549126
