symbol,setup_family,baseline_id,episode_id,intent_side,entry_ts,horizon_bars,is_virtual_pair
USDCLP.mg,transition_persistence,TRANSITION_PERSISTENCE,171,LONG,2023-07-18 15:00:00,16,False
USDCLP.mg,transition_resolution,TRANSITION_RESOLUTION,172,SHORT,2023-07-18 16:00:00,16,False
USDCLP.mg,transition_persistence,TRANSITION_PERSISTENCE,173,LONG,2023-07-19 14:00:00,16,False
USDCLP.mg,transition_resolution,TRANSITION_RESOLUTION,174,SHORT,2023-07-19 15:00:00,16,False
USDCLP.mg,transition_resolution,TRANSITION_RESOLUTION,175,LONG,2023-07-20 18:00:00,16,False
USDCLP.mg,transition_persistence,TRANSITION_PERSISTENCE,176,LONG,2023-07-21 15:00:00,16,False
USDCLP.mg,transition_persistence,TRANSITION_PERSISTENCE,177,SHORT,2023-07-25 16:00:00,16,False
USDCLP.mg,transition_persistence,TRANSITION_PERSISTENCE,179,LONG,2023-07-25 19:00:00,16,False
USDCLP.mg,transition_persistence,TRANSITION_PERSISTENCE,180,SHORT,2023-07-25 21:00:00,16,False
USDCLP.mg,transition_persistence,TRANSITION_PERSISTENCE,181,LONG,2023-07-25 22:00:00,16,False
USDCLP.mg,transition_resolution,TRANSITION_RESOLUTION,182,SHORT,2023-07-26 17:00:00,16,False
USDCLP.mg,transition_persistence,TRANSITION_PERSISTENCE,183,SHORT,2023-07-27 14:00:00,16,False
USDCLP.mg,transition_persistence,TRANSITION_PERSISTENCE,184,LONG,2023-07-27 15:00:00,16,False
USDCLP.mg,transition_resolution,TRANSITION_RESOLUTION,185,LONG,2023-07-27 16:00:00,16,False
USDCLP.mg,transition_persistence,TRANSITION_PERSISTENCE,186,LONG,2023-07-27 17:00:00,16,False
USDCLP.mg,transition_resolution,TRANSITION_RESOLUTION,187,LONG,2023-07-27 21:00:00,16,False
USDCLP.mg,transition_persistence,TRANSITION_PERSISTENCE,188,SHORT,2023-07-28 14:00:00,16,False
USDCLP.mg,transition_persistence,TRANSITION_PERSISTENCE,189,LONG,2023-07-28 16:00:00,16,False
USDCLP.mg,transition_resolution,TRANSITION_RESOLUTION,190,LONG,2023-07-28 17:00:00,16,False
USDCLP.mg,transition_resolution,TRANSITION_RESOLUTION,191,SHORT,2023-07-28 19:00:00,16,False
USDCLP.mg,transition_persistence,TRANSITION_PERSISTENCE,192,LONG,2023-08-01 17:00:00,16,False
USDCLP.mg,transition_resolution,TRANSITION_RESOLUTION,194,LONG,2023-08-02 16:00:00,16,False
USDCLP.mg,transition_resolution,TRANSITION_RESOLUTION,195,SHORT,2023-08-02 22:00:00,16,False
USDCLP.mg,transition_persistence,TRANSITION_PERSISTENCE,196,LONG,2023-08-03 14:00:00,16,False
USDCLP.mg,transition_persistence,TRANSITION_PERSISTENCE,197,SHORT,2023-08-03 20:00:00,16,False
USDCLP.mg,transition_resolution,TRANSITION_RESOLUTION,198,LONG,2023-08-04 21:00:00,16,False
USDCLP.mg,transition_persistence,TRANSITION_PERSISTENCE,199,LONG,2023-08-07 14:00:00,16,False
USDCLP.mg,transition_resolution,TRANSITION_RESOLUTION,200,LONG,2023-08-07 18:00:00,16,False
USDCLP.mg,transition_persistence,TRANSITION_PERSISTENCE,201,LONG,2023-08-08 14:00:00,16,False
USDCLP.mg,transition_persistence,TRANSITION_PERSISTENCE,202,SHORT,2023-08-08 21:00:00,16,False
USDCLP.mg,transition_resolution,TRANSITION_RESOLUTION,203,SHORT,2023-08-10 21:00:00,16,False
USDCLP.mg,transition_persistence,TRANSITION_PERSISTENCE,204,SHORT,2023-08-11 14:00:00,16,False
USDCLP.mg,transition_persistence,TRANSITION_PERSISTENCE,205,LONG,2023-08-11 16:00:00,16,False
USDCLP.mg,transition_resolution,TRANSITION_RESOLUTION,206,LONG,2023-08-11 20:00:00,16,False
USDCLP.mg,transition_resolution,TRANSITION_RESOLUTION,207,SHORT,2023-08-14 19:00:00,16,False
USDCLP.mg,transition_persistence,TRANSITION_PERSISTENCE,208,SHORT,2023-08-16 14:00:00,16,False
USDCLP.mg,transition_resolution,TRANSITION_RESOLUTION,209,LONG,2023-08-16 18:00:00,16,False
USDCLP.mg,transition_persistence,TRANSITION_PERSISTENCE,210,LONG,2023-08-17 14:00:00,16,False
USDCLP.mg,transition_persistence,TRANSITION_PERSISTENCE,211,SHORT,2023-08-17 15:00:00,16,False
USDCLP.mg,transition_persistence,TRANSITION_PERSISTENCE,212,LONG,2023-08-17 21:00:00,16,False
USDCLP.mg,transition_persistence,TRANSITION_PERSISTENCE,214,LONG,2023-08-21 18:00:00,16,False
USDCLP.mg,transition_persistence,TRANSITION_PERSISTENCE,215,SHORT,2023-08-22 19:00:00,16,False
USDCLP.mg,transition_persistence,TRANSITION_PERSISTENCE,216,LONG,2023-08-22 20:00:00,16,False
USDCLP.mg,transition_resolution,TRANSITION_RESOLUTION,217,LONG,2023-08-22 22:00:00,16,False
USDCLP.mg,transition_persistence,TRANSITION_PERSISTENCE,218,LONG,2023-08-23 14:00:00,16,False
USDCLP.mg,transition_resolution,TRANSITION_RESOLUTION,219,SHORT,2023-08-23 15:00:00,16,False
USDCLP.mg,transition_persistence,TRANSITION_PERSISTENCE,220,LONG,2023-08-24 14:00:00,16,False
USDCLP.mg,transition_resolution,TRANSITION_RESOLUTION,221,SHORT,2023-08-24 15:00:00,16,False
USDCLP.mg,transition_persistence,TRANSITION_PERSISTENCE,222,LONG,2023-08-24 17:00:00,16,False
USDCLP.mg,transition_resolution,TRANSITION_RESOLUTION,223,SHORT,2023-08-24 20:00:00,16,False
USDCLP.mg,transition_persistence,TRANSITION_PERSISTENCE,224,LONG,2023-08-25 20:00:00,16,False
USDCLP.mg,transition_persistence,TRANSITION_PERSISTENCE,225,SHORT,2023-08-28 16:00:00,16,False
USDCLP.mg,transition_persistence,TRANSITION_PERSISTENCE,226,LONG,2023-08-29 15:00:00,16,False
USDCLP.mg,transition_resolution,TRANSITION_RESOLUTION,227,LONG,2023-08-31 15:00:00,16,False
USDCLP.mg,transition_persistence,TRANSITION_PERSISTENCE,228,LONG,2023-08-31 17:00:00,16,False
USDCLP.mg,transition_persistence,TRANSITION_PERSISTENCE,229,SHORT,2023-08-31 21:00:00,16,False
USDCLP.mg,transition_resolution,TRANSITION_RESOLUTION,230,LONG,2023-09-01 17:00:00,16,False
